window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_file_flow_count,z_pkt_len_variance,z_file_pkt_entropy
5314,0,0.5927,0.388,0,s4,0.2699,0.5927,0.3013
5315,0,1.238,0.5827,0,s4,0.2699,0.2402,1.238
5316,0,0.7573,0.4711,0,s4,0.6094,0.7573,0.0467
5317,0,1.0451,0.8708,0,s4,0.6639,1.0451,0.9033
5318,0,1.0883,0.6384,0,s4,1.0883,0.4639,0.363
5319,0,1.3558,0.9517,0,s4,0.2395,1.3558,1.2597
5320,0,0.4982,0.3288,0,s4,0.1001,0.3881,0.4982
5321,0,1.2722,0.6202,0,s4,0.0697,0.5187,1.2722
5322,0,1.2581,0.8111,0,s4,1.2581,0.4712,0.704
5323,0,0.627,0.3608,0,s4,0.3548,0.1007,0.627
5324,0,1.2581,0.9892,0,s4,1.2581,0.6573,1.0521
5325,0,0.5245,0.3534,0,s4,0.5245,0.444,0.0918
5326,0,1.1936,0.6893,0,s4,0.4941,0.3803,1.1936
5327,0,0.6094,0.4181,0,s4,0.6094,0.1453,0.4996
5328,0,1.9372,0.6845,0,s4,1.9372,0.0939,0.0225
5329,0,1.7828,1.1742,0,s4,1.2885,1.7828,0.4513
5330,0,1.4211,0.9868,0,s4,0.6943,0.8451,1.4211
5331,0,0.854,0.7366,0,s4,0.6639,0.854,0.692
5332,0,0.3985,0.1634,0,s4,0.0697,0.0221,0.3985
5333,0,1.3446,1.1171,0,s4,0.8641,1.1425,1.3446
5334,0,1.3857,1.0554,0,s4,0.7792,1.0013,1.3857
5335,0,1.2037,0.7074,0,s4,1.2037,0.615,0.3035
5336,0,1.0663,0.7813,0,s4,0.4092,1.0663,0.8685
5337,0,1.2037,1.1366,0,s4,1.2037,1.1239,1.0822
5338,0,0.7703,0.6083,0,s4,0.7488,0.7703,0.3058
5339,0,0.8641,0.4572,0,s4,0.8641,0.1809,0.3267
5340,0,0.7512,0.4559,0,s4,0.2699,0.3465,0.7512
5341,0,1.4445,1.1638,0,s4,0.9186,1.1284,1.4445
5342,0,1.3128,0.8952,0,s4,0.1546,1.2181,1.3128
5343,0,1.3233,0.9535,0,s4,0.2699,1.3233,1.2672
5344,0,1.2237,0.8148,0,s4,0.3243,1.2237,0.8964
5345,0,0.9849,0.5398,0,s4,0.1001,0.5345,0.9849
5346,0,0.3996,0.244,0,s4,0.0697,0.3996,0.2626
5347,0,0.9767,0.8686,0,s4,0.8641,0.9767,0.7649
5348,0,1.1425,0.9222,0,s4,0.949,1.1425,0.6751
5349,0,1.0671,0.7205,0,s4,0.4397,0.6548,1.0671
5350,0,2.1134,1.0394,0,s4,0.185,2.1134,0.8199
5351,0,1.0883,0.7734,0,s4,1.0883,0.8254,0.4065
5352,0,0.747,0.472,0,s4,0.0697,0.5992,0.747
5353,0,1.3922,0.6634,0,s4,0.4092,0.1887,1.3922
5354,0,1.3962,0.957,0,s4,0.6639,0.811,1.3962
5355,0,0.4397,0.2194,0,s4,0.4397,0.2025,0.016
5356,0,0.6943,0.549,0,s4,0.6943,0.6602,0.2925
5357,0,0.8619,0.4996,0,s4,0.3548,0.2822,0.8619
5358,0,0.7792,0.3273,0,s4,0.7792,0.0262,0.1765
5359,0,1.1055,0.5925,0,s4,0.0697,1.1055,0.6023
5360,0,1.0207,0.5379,0,s4,0.5245,0.0684,1.0207
5361,0,1.5438,0.9815,0,s4,0.2699,1.1308,1.5438
5362,0,1.2885,1.1148,0,s4,1.2885,1.0809,0.975
5363,0,0.9934,0.7367,0,s4,0.3548,0.9934,0.8619
5364,0,0.5245,0.4765,0,s4,0.5245,0.4684,0.4366
5365,0,1.7068,0.9462,0,s4,0.1546,0.9771,1.7068
5366,0,1.0512,0.7154,0,s4,0.949,0.1459,1.0512
5367,0,1.1803,0.7613,0,s4,0.185,0.9185,1.1803
5368,0,1.4502,0.983,0,s4,0.4941,1.0046,1.4502
5369,0,1.6301,1.18,0,s4,0.8337,1.6301,1.0763
5370,0,2.1919,1.2646,0,s4,2.1919,1.2376,0.3644
5371,0,0.8641,0.5665,0,s4,0.8641,0.0468,0.7885
5372,0,1.0339,0.5825,0,s4,1.0339,0.1435,0.57
5373,0,1.4583,1.0148,0,s4,1.4583,0.8374,0.7486
5374,0,1.2113,0.7169,0,s4,0.1001,0.8393,1.2113
5375,0,1.0035,0.865,0,s4,1.0035,0.7797,0.8117
5376,0,3.435,1.6762,1,s4,0.2699,3.435,1.3238
5377,0,0.6316,0.3948,0,s4,0.1001,0.4527,0.6316
5378,0,1.1088,0.6351,0,s4,0.4397,1.1088,0.3567
5379,0,0.7615,0.3339,0,s4,0.1546,0.0856,0.7615
5380,0,1.6099,0.6227,0,s4,0.0152,0.2431,1.6099
5381,0,0.8357,0.3897,0,s4,0.1546,0.1788,0.8357
5382,0,0.6094,0.3615,0,s4,0.6094,0.4284,0.0467
5383,0,1.2385,0.7883,0,s4,1.0339,0.0924,1.2385
5384,0,0.579,0.364,0,s4,0.579,0.2463,0.2666
5385,0,0.8745,0.572,0,s4,0.4397,0.4017,0.8745
5386,0,0.8058,0.5212,0,s4,0.579,0.1788,0.8058
5387,0,1.2898,0.817,0,s4,0.1546,1.0067,1.2898
5388,0,1.0339,0.6157,0,s4,1.0339,0.5192,0.2941
5389,0,0.6164,0.4606,0,s4,0.185,0.6164,0.5805
5390,0,0.9211,0.4896,0,s4,0.185,0.9211,0.3627
5391,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
5392,0,0.3593,0.3013,0,s4,0.2699,0.2747,0.3593
5393,0,1.0995,0.86,0,s4,0.7488,0.7318,1.0995
5394,0,0.7179,0.5724,0,s4,0.6943,0.3051,0.7179
5395,0,0.9305,0.5926,0,s4,0.2699,0.5773,0.9305
5396,0,0.7522,0.5729,0,s4,0.579,0.3876,0.7522
5397,0,0.1085,0.068,0,s4,0.0152,0.0804,0.1085
5398,0,0.6094,0.5042,0,s4,0.6094,0.511,0.3923
5399,0,0.9884,0.5608,0,s4,0.0152,0.9884,0.6787
5400,0,1.0339,0.3933,0,s4,1.0339,0.0973,0.0487
5401,0,0.961,0.3892,0,s4,0.185,0.0217,0.961
5402,0,1.4059,1.2068,0,s4,1.0035,1.4059,1.2111
5403,0,1.4583,0.8711,0,s4,1.4583,0.4065,0.7486
5404,0,0.9329,0.7735,0,s4,0.579,0.8087,0.9329
5405,0,1.3094,0.8445,0,s4,0.1546,1.0695,1.3094
5406,0,1.9485,1.573,0,s4,1.5432,1.2273,1.9485
5407,0,0.4941,0.2644,0,s4,0.4941,0.1004,0.1987
5408,0,0.6295,0.4314,0,s4,0.2699,0.6295,0.3947
5409,0,1.3255,0.5543,0,s4,0.3243,0.0131,1.3255
5410,0,1.0035,0.5888,0,s4,1.0035,0.4754,0.2874
5411,0,0.4092,0.3593,0,s4,0.4092,0.3684,0.3003
5412,0,1.3734,0.8735,0,s4,1.3734,1.2003,0.0467
5413,0,1.8094,1.3388,0,s4,1.4583,1.8094,0.7486
5414,0,0.4143,0.294,0,s4,0.1546,0.4143,0.313
5415,0,0.9186,0.8076,0,s4,0.9186,0.7749,0.7293
5416,0,1.6284,0.8491,0,s4,0.2395,0.6794,1.6284
5417,0,1.0844,0.8961,0,s4,0.6943,1.0844,0.9095
5418,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
5419,0,1.9485,1.531,0,s4,1.5432,1.1013,1.9485
5420,0,1.3734,0.8557,0,s4,1.3734,0.3472,0.8466
5421,0,1.479,0.9658,0,s4,0.5245,0.8939,1.479
5422,0,1.5531,0.9069,0,s4,0.0152,1.5531,1.1523
5423,0,1.122,0.7353,0,s4,0.1546,1.122,0.9292
5424,0,1.2085,0.8098,0,s4,0.7488,0.472,1.2085
5425,0,1.2486,0.7305,0,s4,0.4397,0.5031,1.2486
5426,0,0.6094,0.4457,0,s4,0.6094,0.5395,0.1881
5427,0,1.1732,0.964,0,s4,1.1732,0.5855,1.1334
5428,0,0.3707,0.2815,0,s4,0.185,0.2888,0.3707
5429,0,1.5631,0.88,0,s4,0.3243,0.7526,1.5631
5430,0,0.6645,0.5323,0,s4,0.4092,0.5233,0.6645
5431,0,0.4092,0.2698,0,s4,0.4092,0.0458,0.3545
5432,0,0.6796,0.4643,0,s4,0.6639,0.6796,0.0495
5433,0,0.6094,0.4723,0,s4,0.6094,0.2151,0.5923
5434,0,0.8078,0.6673,0,s4,0.6943,0.8078,0.4997
5435,0,0.2512,0.1334,0,s4,0.0697,0.0794,0.2512
5436,0,1.3565,0.97,0,s4,1.1732,0.3803,1.3565
5437,0,0.5245,0.4106,0,s4,0.5245,0.2707,0.4366
5438,0,0.8641,0.5044,0,s4,0.8641,0.371,0.2781
5439,0,1.3099,0.7229,0,s4,0.3243,0.5346,1.3099
5440,0,1.2037,1.103,0,s4,1.2037,1.023,1.0822
5441,0,1.5128,0.7503,0,s4,1.5128,0.351,0.3872
5442,0,1.2037,0.6467,0,s4,1.2037,0.433,0.3035
5443,0,1.343,0.5568,0,s4,1.343,0.2232,0.1041
5444,0,1.42,0.8113,0,s4,0.4397,0.5743,1.42
5445,0,0.5245,0.3028,0,s4,0.5245,0.2423,0.1416
5446,0,1.479,1.0412,0,s4,0.5245,1.12,1.479
5447,0,1.4445,1.1318,0,s4,0.9186,1.0324,1.4445
5448,0,0.6639,0.5926,0,s4,0.6639,0.525,0.5889
5449,0,0.4733,0.3109,0,s4,0.1001,0.3592,0.4733
5450,0,1.1046,0.85,0,s4,0.579,0.8664,1.1046
5451,0,1.0048,0.4055,0,s4,0.1001,0.1115,1.0048
5452,0,0.39,0.2794,0,s4,0.0697,0.39,0.3785
5453,0,0.3875,0.3046,0,s4,0.2395,0.2868,0.3875
5454,0,1.1732,0.6866,0,s4,1.1732,0.0457,0.8408
5455,0,0.8405,0.3923,0,s4,0.1001,0.2362,0.8405
5456,0,0.7488,0.4134,0,s4,0.7488,0.1369,0.3546
5457,0,1.4235,1.0269,0,s4,0.4397,1.4235,1.2174
5458,0,1.004,0.73,0,s4,0.185,1.001,1.004
5459,0,1.3135,0.6195,0,s4,0.0697,1.3135,0.4752
5460,0,0.4207,0.3552,0,s4,0.2699,0.4207,0.3751
5461,0,1.0038,0.6683,0,s4,0.0697,1.0038,0.9315
5462,0,0.8641,0.4921,0,s4,0.8641,0.4575,0.1546
5463,0,0.7922,0.7136,0,s4,0.6094,0.7391,0.7922
5464,0,1.3446,1.1171,0,s4,0.8641,1.1425,1.3446
5465,0,0.8423,0.6322,0,s4,0.7792,0.275,0.8423
5466,0,1.1803,0.7846,0,s4,0.185,0.9884,1.1803
5467,0,1.2397,0.7622,0,s4,0.0152,1.0318,1.2397
5468,0,1.1425,0.7274,0,s4,0.3548,1.1425,0.685
5469,0,0.579,0.3613,0,s4,0.579,0.4478,0.057
5470,0,1.1732,0.5061,0,s4,1.1732,0.1935,0.1515
5471,0,0.7792,0.4474,0,s4,0.7792,0.056,0.507
5472,0,1.0458,0.3898,0,s4,0.0697,0.0538,1.0458
5473,0,1.2385,0.7596,0,s4,1.0339,0.0065,1.2385
5474,0,1.1087,0.7899,0,s4,0.3548,0.9062,1.1087
5475,0,0.8337,0.3889,0,s4,0.8337,0.2771,0.0559
5476,0,3.2737,1.4918,1,s4,0.6094,3.2737,0.5923
5477,0,0.7488,0.4167,0,s4,0.7488,0.1194,0.3819
5478,0,0.4985,0.29,0,s4,0.0697,0.3018,0.4985
5479,0,0.7444,0.2995,0,s4,0.1001,0.7444,0.0539
5480,0,1.4211,0.9003,0,s4,0.2395,1.0403,1.4211
5481,0,1.736,0.9669,0,s4,0.185,1.736,0.9797
5482,0,1.7606,1.1168,0,s4,0.1546,1.7606,1.4351
5483,0,1.1732,0.9421,0,s4,1.1732,0.9627,0.6904
5484,0,1.2169,0.6726,0,s4,0.5245,1.2169,0.2764
5485,0,1.3301,0.624,0,s4,0.1001,0.4418,1.3301
5486,0,1.2581,0.7574,0,s4,1.2581,0.1813,0.8328
5487,0,3.0532,2.1816,1,s4,1.5432,3.0532,1.9485
5488,0,1.2037,1.1411,0,s4,1.2037,1.1374,1.0822
5489,0,1.2439,0.4831,0,s4,0.0152,1.2439,0.1903
5490,0,0.6943,0.5489,0,s4,0.6943,0.4953,0.4571
5491,0,0.5565,0.2583,0,s4,0.1001,0.5565,0.1183
5492,0,1.2581,0.701,0,s4,1.2581,0.0415,0.8033
5494,0,1.0048,0.8695,0,s4,0.6943,1.0048,0.9095
5495,0,2.1919,1.1682,0,s4,2.1919,0.1249,1.1878
5496,0,1.1297,0.553,0,s4,0.5245,0.0048,1.1297
5498,0,1.9485,1.375,0,s4,1.0339,1.1425,1.9485
5499,0,1.4211,1.0394,0,s4,0.6943,1.0029,1.4211
5500,0,1.0035,0.5008,0,s4,1.0035,0.2648,0.234
5501,0,2.0244,1.2947,0,s4,0.4397,2.0244,1.42
5502,0,0.6639,0.4778,0,s4,0.6639,0.2693,0.5001
5503,0,0.3238,0.1318,0,s4,0.0152,0.0565,0.3238
5504,0,1.1188,0.5618,0,s4,1.1188,0.1199,0.4467
5505,0,0.6642,0.3547,0,s4,0.2699,0.13,0.6642
5506,0,1.2113,0.6401,0,s4,0.1001,0.609,1.2113
5507,0,0.9185,0.5513,0,s4,0.4397,0.9185,0.2956
5508,0,0.4727,0.4307,0,s4,0.3548,0.4727,0.4646
5509,0,0.7488,0.5983,0,s4,0.7488,0.462,0.584
5510,0,2.6345,1.3677,0,s4,0.3243,2.6345,1.1444
5511,0,3.305,1.8054,1,s4,1.0339,3.305,1.0772
5512,0,0.3243,0.2331,0,s4,0.3243,0.2875,0.0875
5513,0,1.8224,1.4003,0,s4,1.7675,1.8224,0.6111
5514,0,2.0737,1.4269,0,s4,1.4583,2.0737,0.7486
5515,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5516,0,0.8771,0.4096,0,s4,0.1001,0.8771,0.2516
5517,0,1.0116,0.7141,0,s4,0.6639,0.4669,1.0116
5518,0,1.4583,0.9997,0,s4,1.4583,0.7923,0.7486
5519,0,1.2885,1.0939,0,s4,1.2885,1.0181,0.975
5520,0,0.4941,0.2962,0,s4,0.4941,0.2032,0.1914
5521,0,0.7645,0.4148,0,s4,0.4092,0.0708,0.7645
5522,0,0.5285,0.317,0,s4,0.2699,0.5285,0.1527
5523,0,1.0781,0.8724,0,s4,0.6639,0.8752,1.0781
5524,0,0.8391,0.5409,0,s4,0.0697,0.7139,0.8391
5525,0,0.9029,0.523,0,s4,0.5245,0.9029,0.1416
5526,0,1.343,0.7006,0,s4,1.343,0.4513,0.3076
5527,0,0.2983,0.1872,0,s4,0.1546,0.1088,0.2983
5528,0,0.579,0.2627,0,s4,0.579,0.0935,0.1155
5529,0,0.3439,0.218,0,s4,0.0152,0.2948,0.3439
5530,0,1.2041,0.7409,0,s4,0.8641,1.2041,0.1546
5531,0,0.8012,0.3785,0,s4,0.185,0.1494,0.8012
5532,0,0.5251,0.3914,0,s4,0.2699,0.3793,0.5251
5533,0,0.6639,0.6025,0,s4,0.6639,0.59,0.5536
5534,0,0.7792,0.5079,0,s4,0.7792,0.6811,0.0635
5535,0,0.4397,0.3409,0,s4,0.4397,0.2874,0.2956
5536,0,1.1087,0.8477,0,s4,0.3548,1.0796,1.1087
5537,0,0.3871,0.2534,0,s4,0.1546,0.2184,0.3871
5538,0,0.5701,0.4344,0,s4,0.4092,0.3239,0.5701
5539,0,1.0344,0.6072,0,s4,0.2699,1.0344,0.5173
5540,0,1.0035,0.7878,0,s4,1.0035,0.701,0.659
5541,0,1.3734,1.1977,0,s4,1.3734,1.3731,0.8466
5542,0,1.5497,1.1758,0,s4,1.4279,0.5497,1.5497
5543,0,1.2037,0.5824,0,s4,1.2037,0.4213,0.1223
5544,0,0.7792,0.5506,0,s4,0.7792,0.552,0.3205
5545,0,1.0883,0.9172,0,s4,1.0883,0.6005,1.0628
5546,0,1.3973,0.7755,0,s4,0.7488,0.1804,1.3973
5547,0,1.2037,0.5794,0,s4,1.2037,0.1769,0.3576
5548,0,0.5968,0.5873,0,s4,0.579,0.586,0.5968
5549,0,0.949,0.578,0,s4,0.949,0.1469,0.638
5550,0,1.3651,0.7684,0,s4,0.8337,0.1065,1.3651
5551,0,0.949,0.4893,0,s4,0.949,0.3701,0.1487
5552,0,0.9972,0.867,0,s4,0.6943,0.9972,0.9095
5553,0,0.8641,0.6611,0,s4,0.8641,0.5972,0.5219
5554,0,1.9485,1.3184,0,s4,0.8641,1.1425,1.9485
5555,0,1.1333,0.7359,0,s4,0.6639,0.4104,1.1333
5556,0,0.8388,0.7311,0,s4,0.7488,0.6057,0.8388
5557,0,1.4583,0.7439,0,s4,1.4583,0.0249,0.7486
5558,0,0.867,0.3802,0,s4,0.0697,0.2039,0.867
5559,0,0.7565,0.5788,0,s4,0.2699,0.7101,0.7565
5560,0,1.2037,1.1426,0,s4,1.2037,1.142,1.0822
5561,0,0.8685,0.6499,0,s4,0.4397,0.8685,0.6415
5562,0,0.4092,0.3135,0,s4,0.4092,0.378,0.1533
5563,0,0.4397,0.2298,0,s4,0.4397,0.0942,0.1554
5564,0,1.5437,0.6007,0,s4,0.1546,0.1039,1.5437
5565,0,1.0212,0.5057,0,s4,0.1546,0.3414,1.0212
5566,0,0.5471,0.3649,0,s4,0.185,0.5471,0.3627
5567,0,0.9629,0.4239,0,s4,0.1546,0.1542,0.9629
5568,0,0.9802,0.6254,0,s4,0.1546,0.9802,0.7414
5569,0,0.9545,0.7661,0,s4,0.4092,0.9345,0.9545
5570,0,1.5128,0.8744,0,s4,1.5128,0.3529,0.7576
5572,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5573,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5574,0,0.7792,0.4471,0,s4,0.7792,0.3975,0.1645
5575,0,1.016,0.562,0,s4,0.579,0.0911,1.016
5576,0,1.5692,0.6351,0,s4,0.2395,0.0967,1.5692
5577,0,0.4115,0.2656,0,s4,0.1001,0.4115,0.2851
5578,0,0.8337,0.7141,0,s4,0.8337,0.7678,0.5409
5579,0,0.7158,0.3699,0,s4,0.3243,0.7158,0.0696
5580,0,1.1421,0.9938,0,s4,0.8337,1.1421,1.0057
5581,0,1.5128,0.6223,0,s4,1.5128,0.2958,0.0582
5582,0,1.5128,0.6283,0,s4,1.5128,0.2628,0.1094
5583,0,0.49,0.3215,0,s4,0.0152,0.4592,0.49
5584,0,1.3856,0.8662,0,s4,0.4941,0.719,1.3856
5585,0,0.961,0.6698,0,s4,0.185,0.8635,0.961
5586,0,0.8276,0.5218,0,s4,0.2395,0.8276,0.4982
5587,0,0.8423,0.5856,0,s4,0.7792,0.1354,0.8423
5588,0,1.4279,0.9033,0,s4,1.4279,0.6412,0.6407
5589,0,0.6566,0.3578,0,s4,0.3243,0.0924,0.6566
5590,0,1.5128,0.6956,0,s4,1.5128,0.5649,0.0092
5591,0,1.2885,0.8461,0,s4,1.2885,0.2749,0.975
5592,0,0.5885,0.4127,0,s4,0.2395,0.5885,0.4102
5593,0,0.936,0.4599,0,s4,0.2395,0.2042,0.936
5594,0,0.4822,0.2866,0,s4,0.2395,0.4822,0.138
5595,0,0.3243,0.2672,0,s4,0.3243,0.275,0.2024
5596,0,0.7792,0.5728,0,s4,0.7792,0.2947,0.6444
5597,0,0.8337,0.5576,0,s4,0.8337,0.4229,0.4162
5598,0,1.0063,0.6991,0,s4,0.4092,0.6818,1.0063
5599,0,0.5165,0.3963,0,s4,0.4397,0.5165,0.2328
5600,0,1.5245,0.7126,0,s4,0.3548,0.2586,1.5245
5601,0,1.0099,0.5516,0,s4,0.2699,1.0099,0.3751
5602,0,0.4493,0.3208,0,s4,0.1546,0.3584,0.4493
5603,0,0.6296,0.4064,0,s4,0.4941,0.6296,0.0955
5604,0,1.6389,0.8618,0,s4,0.3243,0.6222,1.6389
5605,0,0.4941,0.2532,0,s4,0.4941,0.0153,0.2501
5606,0,1.343,1.3235,0,s4,1.343,1.3004,1.327
5607,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5608,0,1.4279,1.0251,0,s4,1.4279,0.8402,0.8071
5609,0,1.1532,0.8746,0,s4,0.6094,0.8613,1.1532
5611,0,1.0025,0.42,0,s4,0.2395,0.018,1.0025
5612,0,1.2906,0.5959,0,s4,0.4397,0.0573,1.2906
5613,0,0.949,0.7064,0,s4,0.949,0.495,0.6751
5614,0,0.8337,0.5182,0,s4,0.8337,0.5565,0.1645
5615,0,1.4422,0.6256,0,s4,0.0152,0.4193,1.4422
5616,0,1.139,0.7507,0,s4,0.4941,1.139,0.6189
5617,0,2.6163,2.1721,0,s4,2.6163,2.4502,1.4499
5618,0,3.1214,1.5138,1,s4,1.3734,3.1214,0.0467
5620,0,1.0883,0.639,0,s4,1.0883,0.5357,0.293
5621,0,1.5945,0.8617,0,s4,0.2699,0.7208,1.5945
5622,0,0.7488,0.4714,0,s4,0.7488,0.6018,0.0637
5623,0,0.949,0.6944,0,s4,0.949,0.4963,0.638
5624,0,0.8363,0.6793,0,s4,0.6094,0.8363,0.5923
5625,0,1.3446,1.0755,0,s4,0.8641,1.0177,1.3446
5626,0,1.6817,1.1763,0,s4,0.7488,1.0985,1.6817
5627,0,1.6826,1.3177,0,s4,1.6826,1.0791,1.1914
5628,0,0.579,0.4169,0,s4,0.579,0.3267,0.345
5629,0,0.7488,0.6391,0,s4,0.7488,0.6469,0.5215
5630,0,1.0456,0.7407,0,s4,0.2699,1.0456,0.9065
5631,0,0.6304,0.4949,0,s4,0.3548,0.6304,0.4995
5632,0,1.7334,1.4526,0,s4,1.5128,1.1117,1.7334
5633,0,1.0301,0.7435,0,s4,0.3243,0.8762,1.0301
5634,0,1.2963,0.8623,0,s4,0.2699,1.0207,1.2963
5635,0,1.1188,0.7446,0,s4,1.1188,0.6683,0.4467
5636,0,1.5438,0.9518,0,s4,0.2699,1.0416,1.5438
5637,0,1.2963,1.0076,0,s4,0.949,0.7775,1.2963
5638,0,0.9202,0.5412,0,s4,0.1546,0.5489,0.9202
5639,0,0.7875,0.5275,0,s4,0.2699,0.7875,0.5251
5640,0,1.503,1.0257,0,s4,0.4397,1.1343,1.503
5641,0,0.6094,0.5513,0,s4,0.6094,0.545,0.4996
5642,0,1.9485,1.2901,0,s4,0.7792,1.1425,1.9485
5643,0,1.2397,0.7547,0,s4,0.0152,1.0092,1.2397
5644,0,1.1421,0.7863,0,s4,0.3548,1.1421,0.8619
5645,0,1.2963,1.1266,0,s4,0.949,1.1345,1.2963
5646,0,1.2657,0.7896,0,s4,0.0697,1.0334,1.2657
5647,0,1.1803,0.8034,0,s4,0.185,1.045,1.1803
5648,0,1.1345,0.7259,0,s4,0.3243,0.7189,1.1345
5649,0,0.8619,0.6591,0,s4,0.3548,0.7606,0.8619
5650,0,0.7792,0.3727,0,s4,0.7792,0.2753,0.0635
5651,0,1.5496,1.4096,0,s4,1.5128,1.1663,1.5496
5652,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
5653,0,1.1732,0.6642,0,s4,1.1732,0.1716,0.6479
5654,0,0.8337,0.7073,0,s4,0.8337,0.4558,0.8325
5655,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5656,0,1.9485,1.5105,0,s4,1.5432,1.0397,1.9485
5657,0,0.6755,0.4246,0,s4,0.1001,0.6755,0.4982
5658,0,2.6163,1.2462,0,s4,2.6163,0.4469,0.6753
5659,0,0.4092,0.3278,0,s4,0.4092,0.2746,0.2996
5661,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5663,0,1.4279,1.0104,0,s4,1.4279,0.5085,1.0947
5665,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5666,0,0.7488,0.4208,0,s4,0.7488,0.3606,0.1531
5667,0,0.6094,0.4203,0,s4,0.6094,0.3641,0.2873
5668,0,0.7326,0.5747,0,s4,0.4092,0.7326,0.5822
5669,0,0.4092,0.1608,0,s4,0.4092,0.0536,0.0197
5670,0,0.883,0.4763,0,s4,0.2395,0.883,0.3064
5671,0,1.2397,0.7774,0,s4,0.0152,1.0774,1.2397
5672,0,1.5414,1.1303,0,s4,0.4941,1.5414,1.3553
5673,0,1.5479,1.184,0,s4,0.6943,1.3098,1.5479
5674,0,1.5867,1.2529,0,s4,1.343,0.8291,1.5867
5675,0,1.2486,0.5753,0,s4,0.4397,0.0375,1.2486
5676,0,0.2131,0.1141,0,s4,0.0152,0.2131,0.1139
5677,0,0.563,0.4414,0,s4,0.4397,0.3214,0.563
5678,0,1.9196,1.1351,0,s4,0.4397,1.9196,1.0459
5679,0,1.7586,0.9713,0,s4,0.1001,1.7586,1.0551
5680,0,1.3125,0.8482,0,s4,0.6639,1.3125,0.5683
5681,0,1.6783,0.6501,0,s4,0.2395,0.0326,1.6783
5682,0,1.2786,0.4767,0,s4,0.0152,0.1362,1.2786
5683,0,0.6639,0.345,0,s4,0.6639,0.1089,0.2623
5684,0,0.8663,0.5197,0,s4,0.5245,0.1684,0.8663
5685,0,0.7475,0.5277,0,s4,0.6639,0.1718,0.7475
5686,0,2.5315,1.21,0,s4,2.5315,0.2507,0.8478
5687,0,1.5341,1.0284,0,s4,0.6639,0.8872,1.5341
5688,0,1.4583,0.8153,0,s4,1.4583,0.239,0.7486
5689,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
5691,0,0.8337,0.3223,0,s4,0.8337,0.0235,0.1097
5692,0,2.5315,1.2902,0,s4,2.5315,0.38,0.9592
5693,0,1.2037,1.0298,0,s4,1.2037,1.1023,0.7834
5694,0,2.4084,1.9667,0,s4,1.5432,2.4084,1.9485
5695,0,1.3734,0.9629,0,s4,1.3734,0.6687,0.8466
5696,0,2.2768,1.2429,0,s4,2.2768,0.5785,0.8733
5697,0,1.6521,1.2863,0,s4,1.4583,1.6521,0.7486
5698,0,0.6094,0.3076,0,s4,0.6094,0.0667,0.2467
5699,0,1.4733,1.1958,0,s4,0.6639,1.4501,1.4733
5700,0,0.689,0.4368,0,s4,0.6094,0.689,0.0119
5701,0,1.0039,0.5413,0,s4,0.2395,0.3804,1.0039
5702,0,1.1523,0.3928,0,s4,0.0152,0.0109,1.1523
5703,0,0.949,0.5898,0,s4,0.949,0.7302,0.0901
5704,0,0.3548,0.2526,0,s4,0.3548,0.3251,0.0779
5705,0,1.8523,1.0605,0,s4,1.8523,0.781,0.5482
5706,0,2.0292,0.978,0,s4,0.8641,2.0292,0.0406
5707,0,2.6715,2.0544,0,s4,1.5432,2.6715,1.9485
5708,0,0.4466,0.2948,0,s4,0.3548,0.4466,0.0831
5709,0,1.0512,0.9351,0,s4,0.949,0.8051,1.0512
5710,0,1.3734,1.1207,0,s4,1.3734,1.1422,0.8466
5711,0,1.9485,1.4033,0,s4,1.1188,1.1425,1.9485
5712,0,1.9485,1.2052,0,s4,0.5245,1.1425,1.9485
5713,0,0.9315,0.5213,0,s4,0.0697,0.5628,0.9315
5714,0,1.479,1.0404,0,s4,0.579,1.0632,1.479
5715,0,1.5438,0.9854,0,s4,0.2699,1.1424,1.5438
5716,0,1.5245,0.9827,0,s4,0.3548,1.0687,1.5245
5717,0,0.7532,0.291,0,s4,0.1001,0.0198,0.7532
5718,0,1.0061,0.7613,0,s4,0.4092,1.0061,0.8685
5719,0,0.7228,0.4722,0,s4,0.0152,0.7228,0.6787
5720,0,1.6048,0.939,0,s4,0.0697,1.1425,1.6048
5721,0,0.3011,0.2283,0,s4,0.2395,0.1442,0.3011
5722,0,1.1852,0.7638,0,s4,0.3243,0.7819,1.1852
5723,0,0.8005,0.5684,0,s4,0.2395,0.6653,0.8005
5724,0,2.9696,1.8526,0,s4,0.8337,2.9696,1.7545
5725,0,1.4725,0.8078,0,s4,0.1546,0.7962,1.4725
