window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,velocity_s4,vel_zscore_s4,vel_alert_s4,accel_s4,velocity_s1,vel_zscore_s1,vel_alert_s1,velocity_s6,vel_zscore_s6,vel_alert_s6,vel_flag_count,enhanced_alert,velocity_only_alert,orig_fusion2,js_divergence,js_alert
5330,0,1.0273,0,0.0,0.0,0.7268,0.0,1.4211,0.0,0.7318,0.0,0.6702,0,0.0,0,none,0,-0.3616999999999999,0.1059,0.0,-0.2072999999999998,0.3515000000000001,0.2016,0,-0.2672,0.4929,0,0,0,0,0,0.515802,1
5331,0,0.7276,0,0.0,0.0,1.0661,0.0,0.854,0.0,0.1757,0.0,0.6922,0,0.0,0,none,0,-0.5671,0.1661,0.0,-0.2054000000000001,-0.2997000000000001,0.1719,0,0.022,0.0405,0,0,0,0,0,0.447446,0
5332,0,0.389,0,0.0,0.0,1.6549,0.0,0.3985,0.0,0.2732,0.0,0.7326,0,0.0,0,none,0,-0.4554999999999999,0.1334,0.0,0.1116,-0.3386,0.1942,0,0.0403999999999999,0.0744,0,0,0,0,0,0.466659,1
5333,0,0.9778,0,0.0,0.0,0.9997,0.0,1.3446,0.0,1.2773,0.0,1.77,0,0.0,0,none,0,0.9461,0.2772,0.0,1.4016,0.5888,0.3377,0,1.0374,1.9139,0,0,0,0,0,0.417155,0
5334,0,0.7125,0,0.0,0.0,1.2031,0.0,1.3857,0.0,1.6417,0.0,1.3856,0,0.0,0,none,0,0.0410999999999999,0.012,0.0,-0.905,-0.2653,0.1521,0,-0.3844000000000001,0.7091,0,0,0,0,0,0.469766,1
5335,0,0.328,0,0.0,0.0,1.9878,0.0,1.2037,0.0,0.1757,0.0,0.9997,0,0.0,0,none,0,-0.1819999999999999,0.0532,0.0,-0.2230999999999998,-0.3845,0.2205,0,-0.3858999999999999,0.7119,0,0,0,0,0,0.512502,1
5336,0,0.6008,0,0.8853,0.0,1.4376,0.0,1.0663,0.0,0.1863,0.0,1.1588,0,0.0,0,none,0,-0.1373999999999999,0.0402,0.0,0.0445999999999999,0.2728,0.1564,0,0.1591,0.2934,0,0,0,0,0,0.527523,1
5337,0,0.8546,0,0.2128,0.0,0.9465,0.0,1.2037,0.0,0.7318,0.0,1.9015,0,0.0,0,none,0,0.1373999999999999,0.0402,0.0,0.2747999999999999,0.2538,0.1455,0,0.7426999999999999,1.3702,0,0,0,0,0,0.476414,1
5338,0,0.8604,0,0.0,0.0,0.2442,0.0,0.7703,0.0,0.5468,0.0,0.9116,0,0.0,0,none,0,-0.4334,0.1269,0.0,-0.5708,0.0058,0.0033,0,-0.9899,1.8263,0,0,0,0,0,0.483653,1
5339,0,0.6364,0,0.0,0.0,1.3522,0.0,0.8641,0.0,0.0,0.0,0.9029,0,0.0,0,none,0,0.0938,0.0274,0.0,0.5272,-0.2240000000000001,0.1284,0,-0.0086999999999999,0.016,0,0,0,0,0,0.469078,1
5340,0,0.2991,0,0.0,0.0,1.0491,0.0,0.7512,0.0,0.7291,0.0,0.6973,0,0.0,0,none,0,-0.1129,0.033,0.0,-0.2067,-0.3373,0.1934,0,-0.2056,0.3792,0,0,0,0,0,0.512659,1
5341,0,0.9071,0,0.0,0.0,1.2031,0.0,1.4445,0.0,0.3681,0.0,1.9754,0,0.0,0,none,0,0.6932999999999999,0.2031,0.0,0.8061999999999999,0.6080000000000001,0.3487,0,1.2781,2.358,0,0,0,0,0,0.512659,1
5342,0,0.593,0,0.0,0.0,1.1789,0.0,1.3128,0.0,0.0,0.0,0.7855,0,0.0,0,none,0,-0.1316999999999999,0.0385,0.0,-0.8249999999999998,-0.3141,0.1801,0,-1.1899000000000002,2.1953,0,0,0,0,0,0.564396,1
5343,0,0.4431,0,0.0,0.0,0.7324,0.0,1.3233,0.0,0.6379,0.0,0.6976,0,0.0,0,none,0,0.0104999999999999,0.003,0.0,0.1421999999999998,-0.1498999999999999,0.0859,0,-0.0878999999999999,0.1621,0,0,0,0,0,0.496031,1
5344,0,0.6802,0,0.0,0.0,1.329,0.0,1.2237,0.0,0.0,0.0,0.8749,0,0.0,0,none,0,-0.0995999999999999,0.0291,0.0,-0.1100999999999998,0.2371,0.136,0,0.1773,0.327,0,0,0,0,0,0.490362,1
5345,0,0.6898,0,0.7618,0.0,1.2129,0.0,0.9849,0.0,0.7318,0.0,1.8636,0,0.0,0,none,0,-0.2388,0.0699,0.0,-0.1392000000000001,0.0095999999999999,0.0054,0,0.9887,1.8241,0,0,0,0,0,0.454395,1
5346,0,0.5075,0,0.7618,0.0,0.3127,0.0,0.3996,0.0,0.2772,0.0,0.7182,0,0.0,0,none,0,-0.5852999999999999,0.1714,0.0,-0.3464999999999999,-0.1823,0.1045,0,-1.1454,2.1132,0,0,0,0,0,0.454395,1
5347,0,1.2313,0,0.0,0.0,1.0856,0.0,0.9767,0.0,1.0045,0.0,0.8355,0,0.0,0,none,0,0.5771,0.169,0.0,1.1624,0.7238000000000001,0.4152,0,0.1173,0.2163,0,0,0,0,0,0.421886,0
5348,0,1.6714,0,0.0,0.0,0.9291,0.0,1.1425,0.0,0.3681,0.0,0.5066,0,0.0,0,none,0,0.1658,0.0485,0.0,-0.4112999999999999,0.4400999999999999,0.2524,0,-0.3288999999999999,0.6067,0,0,0,0,0,0.455998,1
5349,0,0.5168,0,0.7618,0.0,1.1261,0.0,1.0671,0.0,0.2732,0.0,0.9984,0,0.0,0,none,0,-0.0754000000000001,0.022,0.0,-0.2412000000000002,-1.1545999999999998,0.6623,0,0.4917999999999999,0.9073,0,0,0,0,0,0.456894,1
5350,0,0.8771,0,0.0,0.0,0.302,0.0,2.1134,0.0,0.0,0.0,0.8474,0,0.0,0,none,0,1.0463,0.3065,0.0,1.1217,0.3602999999999999,0.2066,0,-0.1509999999999999,0.2785,0,0,0,0,0,0.456894,1
5351,0,0.9081,0,0.0,0.0,1.1858,0.0,1.0883,0.0,0.6379,0.0,0.4296,0,0.0,0,none,0,-1.0251,0.3003,0.0,-2.0714,0.031,0.0177,0,-0.4178,0.7707,0,0,0,0,0,0.369246,0
5352,0,0.6488,0,0.0,0.0,0.6762,0.0,0.747,0.0,0.7291,0.0,0.5241,0,0.0,0,none,0,-0.3413,0.0999,0.0,0.6837999999999999,-0.2593,0.1487,0,0.0945,0.1743,0,0,0,0,0,0.369246,0
5353,0,0.4333,0,0.0,0.0,0.6926,0.0,1.3922,0.0,0.6379,0.0,1.2203,0,0.0,0,none,0,0.6452000000000001,0.189,0.0,0.9865000000000002,-0.2155,0.1236,0,0.6961999999999999,1.2844,0,0,0,0,0,0.378151,0
5354,0,0.7417,0,0.0,0.0,1.4947,0.0,1.3962,0.0,0.0,0.0,0.9691,0,0.0,0,none,0,0.004,0.0011,0.0,-0.6412000000000001,0.3084,0.1769,0,-0.2512,0.4634,0,0,0,0,0,0.378151,0
5355,0,0.2693,0,0.0,0.0,0.7461,0.0,0.4397,0.0,0.4556,0.0,0.3909,0,0.0,0,none,0,-0.9565,0.2802,0.0,-0.9605,-0.4724,0.2709,0,-0.5781999999999999,1.0667,0,0,0,0,0,0.414658,0
5356,0,0.4818,0,0.0,0.0,1.869,0.0,0.6943,0.0,0.2772,0.0,1.1809,0,0.0,0,none,0,0.2546,0.0745,0.0,1.2111,0.2125,0.1218,0,0.79,1.4575,0,0,0,0,0,0.393356,0
5357,0,0.4922,0,0.0,0.0,1.7049,0.0,0.8619,0.0,0.2732,0.0,0.6803,0,0.0,0,none,0,0.1675999999999999,0.049,0.0,-0.087,0.0104,0.0059,0,-0.5006,0.9235,0,0,0,0,0,0.427904,0
5358,0,2.8837,0,0.3362,0.0,0.5463,0.0,0.7792,0.0,0.5468,0.0,0.6273,0,0.0,0,none,0,-0.0827,0.0241,0.0,-0.2502999999999999,2.3915,1.372,0,-0.053,0.0977,0,0,0,0,0,0.427904,0
5359,0,0.6914,0,0.0,0.0,0.4497,0.0,1.1055,0.0,0.3644,0.0,0.3991,0,0.0,0,none,0,0.3262999999999999,0.0955,0.0,0.4089999999999999,-2.1923000000000004,1.2577,0,-0.2281999999999999,0.4209,0,0,0,0,0,0.39135,0
5360,0,0.5064,0,0.0,0.0,0.3723,0.0,1.0207,0.0,0.3644,0.0,1.8877,0,0.0,0,none,0,-0.0847999999999999,0.0248,0.0,-0.4110999999999999,-0.185,0.1061,0,1.4886,2.7464,1,1,0,0,0,0.379906,0
5361,0,0.7184,0,0.0,0.0,0.8924,0.0,1.5438,0.0,0.6379,0.0,1.179,0,0.0,0,none,0,0.5231000000000001,0.1532,0.0,0.6079000000000001,0.212,0.1216,0,-0.7086999999999999,1.3075,0,0,0,0,0,0.433684,0
5362,0,0.9393,0,0.0,0.0,1.2716,0.0,1.2885,0.0,2.3711,0.0,2.3198,0,0.0,0,none,0,-0.2553000000000001,0.0747,0.0,-0.7784000000000002,0.2208999999999999,0.1267,0,1.1407999999999998,2.1047,0,0,0,0,0,0.43043,0
5363,0,1.1061,0,0.0,0.0,1.0839,0.0,0.9934,0.0,0.0,0.0,0.5408,0,0.0,0,none,0,-0.2951,0.0864,0.0,-0.0397999999999999,0.1668,0.0956,0,-1.779,3.2822,1,1,0,0,0,0.443698,0
5364,0,2.8244,0,0.3362,0.0,0.2934,0.0,0.5245,0.0,0.3644,0.0,0.5217,0,0.0,0,none,0,-0.4689,0.1373,0.0,-0.1737999999999999,1.7182999999999995,0.9857,0,-0.0190999999999998,0.0351,0,0,0,0,0,0.443698,0
5365,0,0.9342,0,0.0,0.0,0.2704,0.0,1.7068,0.0,0.5468,0.0,0.6385,0,0.0,0,none,0,1.1823,0.3464,0.0,1.6512000000000002,-1.8902,1.0844,0,0.1167999999999999,0.2154,0,0,0,0,0,0.443698,0
5366,0,0.5489,0,0.0,0.0,1.1257,0.0,1.0512,0.0,0.0,0.0,0.803,0,0.0,0,none,0,-0.6556000000000002,0.192,0.0,-1.8379000000000003,-0.3853,0.221,0,0.1645000000000001,0.3034,0,0,0,0,0,0.413203,0
5367,0,1.4761,0,0.0,0.0,1.165,0.0,1.1803,0.0,0.7291,0.0,0.7176,0,0.0,0,none,0,0.1291,0.0377,0.0,0.7847000000000002,0.9272,0.5319,0,-0.0854,0.1575,0,0,0,0,0,0.413203,0
5368,0,1.3495,0,0.0,0.0,0.6882,0.0,1.4502,0.0,0.0,0.0,1.4254,0,0.0,0,none,0,0.2699,0.079,0.0,0.1408,-0.1266,0.0726,0,0.7078,1.3058,0,0,0,0,0,0.402638,0
5369,0,1.145,0,0.0,0.0,0.8534,0.0,1.6301,0.0,0.0,0.0,0.6446,0,0.0,0,none,0,0.1799000000000001,0.0526,0.0,-0.0899999999999998,-0.2044999999999999,0.1173,0,-0.7808,1.4405,0,0,0,0,0,0.424833,0
5370,0,1.6247,0,0.0,0.0,1.2031,0.0,2.1919,0.0,0.6379,0.0,0.5517,0,0.0,0,none,0,0.5617999999999999,0.1646,0.0,0.3818999999999997,0.4797,0.2751,0,-0.0928999999999999,0.1713,0,0,0,0,0,0.45673,1
5371,0,0.6868,0,0.0,0.0,1.5972,0.0,0.8641,0.0,0.7291,0.0,1.0134,0,0.0,0,none,0,-1.3278,0.389,0.0,-1.8896,-0.9379,0.538,0,0.4617000000000001,0.8517,0,0,0,0,0,0.501796,1
5372,0,0.5454,0,0.0,0.0,1.5361,0.0,1.0339,0.0,0.7291,0.0,1.2167,0,0.0,0,none,0,0.1698,0.0497,0.0,1.4975999999999998,-0.1413999999999999,0.0811,0,0.2032999999999998,0.375,0,0,0,0,0,0.533467,1
5373,0,0.5449,0,0.0,0.0,1.61,0.0,1.4583,0.0,0.6379,0.0,1.9886,0,0.0,0,none,0,0.4243999999999999,0.1243,0.0,0.2545999999999998,-0.0004999999999999,0.0002,0,0.7719,1.4241,0,0,0,0,0,0.555399,1
5374,0,0.6846,0,0.0,0.0,0.7921,0.0,1.2113,0.0,1.3682,0.0,1.988,0,0.0,0,none,0,-0.2469999999999999,0.0723,0.0,-0.6713999999999998,0.1396999999999999,0.0801,0,-0.0005999999999999,0.001,0,0,0,0,0,0.557933,1
5375,0,0.6342,0,0.8853,0.0,0.7921,0.0,1.0035,0.0,1.2773,0.0,1.8032,0,0.0,0,none,0,-0.2077999999999999,0.0608,0.0,0.0391999999999999,-0.0504,0.0288,0,-0.1848,0.3409,0,0,0,0,0,0.504599,1
5376,0,0.9616,0,0.2128,0.0,0.5778,0.0,3.435,1.0,0.5468,0.0,0.4817,0,0.5,1,low,0,2.4315,0.7125,0.0,2.6392999999999995,0.3274,0.1878,0,-1.3215,2.4381,0,0,0,0,0,0.485498,1
5377,0,0.4854,0,0.0,0.0,1.0368,0.0,0.6316,0.0,0.6379,0.0,0.677,0,0.0,0,none,0,-2.8034,0.8215,0.0,-5.2349,-0.4762,0.2731,0,0.1953,0.3602,0,0,0,0,0,0.485498,1
5378,0,0.5071,0,0.0,0.0,0.8517,0.0,1.1088,0.0,0.7291,0.0,0.6288,0,0.0,0,none,0,0.4771999999999999,0.1398,0.0,3.2806,0.0216999999999999,0.0124,0,-0.0482,0.0888,0,0,0,0,0,0.490103,1
5379,0,0.6449,0,0.0,0.0,0.4341,0.0,0.7615,0.0,0.6379,0.0,1.2514,0,0.0,0,none,0,-0.3473,0.1017,0.0,-0.8245,0.1378,0.079,0,0.6226,1.1486,0,0,0,0,0,0.460522,1
5380,0,0.6476,0,0.0,0.0,0.5207,0.0,1.6099,0.0,0.7291,0.0,0.8242,0,0.0,0,none,0,0.8484000000000002,0.2485,0.0,1.1957000000000002,0.0026999999999999,0.0015,0,-0.4272,0.7881,0,0,0,0,0,0.44574,0
5381,0,0.0722,0,0.0,0.0,1.1652,0.0,0.8357,0.0,0.7291,0.0,0.7857,0,0.0,0,none,0,-0.7742000000000001,0.2268,0.0,-1.6226000000000005,-0.5753999999999999,0.33,0,-0.0385,0.0709,0,0,0,0,0,0.426611,0
5382,0,0.5019,0,0.0,0.0,0.9202,0.0,0.6094,0.0,0.5468,0.0,1.2095,0,0.0,0,none,0,-0.2262999999999999,0.0662,0.0,0.5479000000000002,0.4297,0.2465,0,0.4238,0.7818,0,0,0,0,0,0.420284,0
5383,0,4.4803,1,0.3362,0.0,0.3723,0.0,1.2385,0.0,0.1757,0.0,0.5628,0,0.25,1,low,0,0.6290999999999999,0.1843,0.0,0.8553999999999998,3.9784,2.2824,0,-0.6467,1.1931,0,0,0,0,0,0.442942,0
5384,0,0.5658,0,0.0,0.0,0.3812,0.0,0.579,0.0,0.1863,0.0,0.3414,0,0.0,0,none,0,-0.6595,0.1932,0.0,-1.2885999999999995,-3.9145,2.2457,0,-0.2213999999999999,0.4084,0,0,0,0,0,0.443847,0
5385,0,0.6201,0,0.0,0.0,0.5093,0.0,0.8745,0.0,0.1757,0.0,0.7264,0,0.0,0,none,0,0.2955000000000001,0.0865,0.0,0.955,0.0543,0.0311,0,0.385,0.7102,0,0,0,0,0,0.435205,0
5386,0,0.6477,0,0.0,0.0,0.8222,0.0,0.8058,0.0,0.6379,0.0,0.7365,0,0.0,0,none,0,-0.0687000000000001,0.02,0.0,-0.3642000000000002,0.0276,0.0158,0,0.0100999999999999,0.0185,0,0,0,0,0,0.433833,0
5387,0,0.6887,0,1.3108,0.0,1.2661,0.0,1.2898,0.0,0.1863,0.0,0.9386,0,0.0,0,none,0,0.4840000000000001,0.1417,0.0,0.5527000000000002,0.0409999999999999,0.0235,0,0.2020999999999999,0.3728,0,0,0,0,0,0.445682,0
5388,0,0.7484,0,0.2128,0.0,0.5037,0.0,1.0339,0.0,1.0045,0.0,2.525,0,0.0,0,none,0,-0.2559,0.0749,0.0,-0.7399000000000001,0.0596999999999999,0.0342,0,1.5863999999999998,2.9268,1,1,0,0,0,0.51051,1
5389,0,0.5083,0,0.7618,0.0,0.2353,0.0,0.6164,0.0,0.2732,0.0,0.6017,0,0.0,0,none,0,-0.4175000000000001,0.1223,0.0,-0.1616,-0.2400999999999999,0.1377,0,-1.9233,3.5484,1,1,0,0,0,0.523649,1
5390,0,0.5212,0,0.0,0.0,1.0806,0.0,0.9211,0.0,0.1757,0.0,1.3973,0,0.0,0,none,0,0.3047000000000001,0.0892,0.0,0.7222000000000002,0.0129,0.0073,0,0.7956,1.4678,0,0,0,0,0,0.480057,1
5391,0,0.241,0,0.0,0.0,1.7946,0.0,1.9485,0.0,0.1757,0.0,0.9836,0,0.0,0,none,0,1.0274,0.301,0.0,0.7226999999999998,-0.2802,0.1607,0,-0.4136999999999999,0.7632,0,0,0,0,0,0.490577,1
5392,0,0.4172,0,0.0,0.0,1.264,0.0,0.3593,0.0,0.9136,0.0,1.9181,0,0.0,0,none,0,-1.5892,0.4656,0.0,-2.6166,0.1762,0.101,0,0.9345,1.7241,0,0,0,0,0,0.47767,1
5393,0,0.4874,0,0.0,0.0,1.3365,0.0,1.0995,0.0,0.1757,0.0,0.8039,0,0.0,0,none,0,0.7402,0.2168,0.0,2.3294,0.0701999999999999,0.0402,0,-1.1142,2.0556,0,0,0,0,0,0.418511,0
5394,0,0.8081,0,0.8853,0.0,0.3812,0.0,0.7179,0.0,0.2772,0.0,0.9067,0,0.0,0,none,0,-0.3815999999999999,0.1117,0.0,-1.1218,0.3207,0.1839,0,0.1028,0.1896,0,0,0,0,0,0.381916,0
5395,0,0.6416,0,0.3362,0.0,0.6463,0.0,0.9305,0.0,0.6379,0.0,0.7916,0,0.0,0,none,0,0.2126,0.0622,0.0,0.5942,-0.1665000000000001,0.0955,0,-0.1150999999999999,0.2123,0,0,0,0,0,0.393563,0
5396,0,0.6659,0,0.8853,0.0,0.4524,0.0,0.7522,0.0,0.5468,0.0,0.6731,0,0.0,0,none,0,-0.1783,0.0522,0.0,-0.3909,0.0243000000000001,0.0139,0,-0.1184999999999999,0.2185,0,0,0,0,0,0.411773,0
5397,0,0.6349,0,0.0,0.0,0.4576,0.0,0.1085,0.0,0.5468,0.0,0.7041,0,0.0,0,none,0,-0.6436999999999999,0.1886,0.0,-0.4653999999999999,-0.031,0.0177,0,0.0309999999999999,0.0571,0,0,0,0,0,0.41518,0
5398,0,0.81,0,0.0,0.0,0.9291,0.0,0.6094,0.0,0.8227,0.0,0.6553,0,0.0,0,none,0,0.5009,0.1467,0.0,1.1446,0.1751,0.1004,0,-0.0487999999999999,0.0899,0,0,0,0,0,0.316173,0
5399,0,0.9534,0,0.0,0.0,1.3752,0.0,0.9884,0.0,0.3681,0.0,0.3171,0,0.0,0,none,0,0.3789999999999999,0.111,0.0,-0.1219000000000001,0.1433999999999999,0.0822,0,-0.3382,0.6239,0,0,0,0,0,0.351918,0
5400,0,0.2649,0,0.0,0.0,1.9541,0.0,1.0339,0.0,0.5468,0.0,0.4678,0,0.0,0,none,0,0.0455,0.0132,0.0,-0.3334999999999998,-0.6885,0.3949,0,0.1507,0.2779,0,0,0,0,0,0.424884,0
5401,0,0.5582,0,0.0,0.0,1.3585,0.0,0.961,0.0,0.6379,0.0,0.8679,0,0.0,0,none,0,-0.0729,0.0213,0.0,-0.1184000000000001,0.2933,0.1682,0,0.4001,0.7381,0,0,0,0,0,0.445197,0
5402,0,1.1482,0,0.0,0.0,0.2953,0.0,1.4059,0.0,0.0,0.0,0.6163,0,0.0,0,none,0,0.4448999999999999,0.1303,0.0,0.5178,0.5900000000000001,0.3384,0,-0.2516,0.4641,0,0,0,0,0,0.450379,1
5403,0,0.6858,0,0.0,0.0,1.8107,0.0,1.4583,0.0,0.7291,0.0,1.0372,0,0.0,0,none,0,0.0524,0.0153,0.0,-0.3924999999999999,-0.4624000000000001,0.2652,0,0.4208999999999999,0.7765,0,0,0,0,0,0.460419,1
5404,0,0.6544,0,0.0,0.0,0.3723,0.0,0.9329,0.0,0.0,0.0,0.725,0,0.0,0,none,0,-0.5254,0.1539,0.0,-0.5778,-0.0313999999999999,0.0179,0,-0.3121999999999999,0.5759,0,0,0,0,0,0.450379,1
5405,0,0.7006,0,0.0,0.0,0.9092,0.0,1.3094,0.0,0.0,0.0,0.8118,0,0.0,0,none,0,0.3764999999999999,0.1102,0.0,0.9019,0.0462,0.0264,0,0.0867999999999999,0.1601,0,0,0,0,0,0.358451,0
5406,0,0.6312,0,0.0,0.0,1.8792,0.0,1.9485,0.0,0.0,0.0,0.7564,0,0.0,0,none,0,0.6391,0.1872,0.0,0.2626,-0.0694,0.0397,0,-0.0554,0.1021,0,0,0,0,0,0.359336,0
5407,0,2.5787,0,0.8853,0.0,0.9478,0.0,0.4941,0.0,0.6379,0.0,0.7146,0,0.0,0,none,0,-1.4544,0.4261,0.0,-2.0935,1.9475,1.1172,0,-0.0417999999999999,0.077,0,0,0,0,0,0.359336,0
5408,0,0.3113,0,0.8853,0.0,0.6463,0.0,0.6295,0.0,0.5468,0.0,0.9116,0,0.0,0,none,0,0.1353999999999999,0.0396,0.0,1.5898,-2.2674,1.3008,0,0.1969999999999999,0.3634,0,0,0,0,0,0.425202,0
5409,0,0.6618,0,0.0,0.0,0.6629,0.0,1.3255,0.0,0.0,0.0,0.7378,0,0.0,0,none,0,0.696,0.2039,0.0,0.5606,0.3505,0.201,0,-0.1737999999999999,0.3206,0,0,0,0,0,0.473564,1
5410,0,0.5801,0,0.0,0.0,0.7443,0.0,1.0035,0.0,0.0,0.0,0.9451,0,0.0,0,none,0,-0.3219999999999998,0.0943,0.0,-1.0179999999999998,-0.0817000000000001,0.0468,0,0.2073,0.3824,0,0,0,0,0,0.402349,0
5411,0,0.6997,0,0.0,0.0,0.9663,0.0,0.4092,0.0,0.0,0.0,0.8036,0,0.0,0,none,0,-0.5943,0.1741,0.0,-0.2723000000000002,0.1196,0.0685,0,-0.1415,0.261,0,0,0,0,0,0.463324,1
5412,0,0.2841,0,0.0,0.0,1.7422,0.0,1.3734,0.0,0.0,0.0,0.4865,0,0.0,0,none,0,0.9642,0.2825,0.0,1.5585,-0.4155999999999999,0.2384,0,-0.3171,0.585,0,0,0,0,0,0.474025,1
5413,0,0.655,0,0.0,0.0,1.8107,0.0,1.8094,0.0,0.0,0.0,0.774,0,0.0,0,none,0,0.4359999999999999,0.1277,0.0,-0.5282,0.3709,0.2127,0,0.2875,0.5303,0,0,0,0,0,0.484637,1
5414,0,2.0172,0,0.0,0.0,0.9291,0.0,0.4143,0.0,0.1863,0.0,0.6626,0,0.0,0,none,0,-1.3950999999999998,0.4088,0.0,-1.8311,1.3622,0.7814,0,-0.1114,0.2054,0,0,0,0,0,0.470422,1
5415,0,0.6017,0,0.0,0.0,1.4044,0.0,0.9186,0.0,0.6379,0.0,1.05,0,0.0,0,none,0,0.5043,0.1477,0.0,1.8994,-1.4154999999999998,0.812,0,0.3874000000000001,0.7147,0,0,0,0,0,0.457206,1
5416,0,0.6119,0,0.0,0.0,0.552,0.0,1.6284,0.0,0.7291,0.0,0.4559,0,0.0,0,none,0,0.7098000000000001,0.2079,0.0,0.2055000000000001,0.0101999999999999,0.0058,0,-0.5941000000000001,1.096,0,0,0,0,0,0.4534,1
5417,0,0.6009,0,0.0,0.0,1.0572,0.0,1.0844,0.0,0.7291,0.0,1.9841,0,0.0,0,none,0,-0.544,0.1593,0.0,-1.2538,-0.011,0.0062,0,1.5282,2.8194,1,1,0,0,0,0.401961,0
5418,0,0.5918,0,0.0,0.0,1.5367,0.0,1.9485,0.0,0.6379,0.0,2.1622,0,0.0,0,none,0,0.8640999999999999,0.2531,0.0,1.4081,-0.0090999999999999,0.0052,0,0.1780999999999999,0.3285,0,0,0,0,0,0.40837,0
5419,0,0.5877,0,0.0,0.0,1.4682,0.0,1.9485,0.0,0.0,0.0,1.4009,0,0.0,0,none,0,0.0,-0.0001,0.0,-0.8640999999999999,-0.0040999999999999,0.0023,0,-0.7612999999999999,1.4045,0,0,0,0,0,0.47225,1
5420,0,0.8048,0,0.0,0.0,1.1942,0.0,1.3734,0.0,0.0,0.0,0.8604,0,0.0,0,none,0,-0.5751,0.1684,0.0,-0.5751,0.2170999999999999,0.1245,0,-0.5405,0.9971,0,0,0,0,0,0.491866,1
5421,0,0.5682,0,0.0,0.0,0.8047,0.0,1.479,0.0,0.1757,0.0,0.5006,0,0.0,0,none,0,0.1056000000000001,0.0309,0.0,0.6807000000000001,-0.2365999999999999,0.1357,0,-0.3598,0.6637,0,0,0,0,0,0.556129,1
5422,0,0.5848,0,0.0,0.0,0.4408,0.0,1.5531,0.0,0.0,0.0,0.5673,0,0.0,0,none,0,0.0740999999999998,0.0216,0.0,-0.0315000000000003,0.0165999999999999,0.0095,0,0.0666999999999999,0.123,0,0,0,0,0,0.502603,1
5423,0,0.6909,0,0.0,0.0,0.6899,0.0,1.122,0.0,0.0,0.0,0.6092,0,0.0,0,none,0,-0.4310999999999998,0.1262,0.0,-0.5051999999999996,0.1060999999999999,0.0608,0,0.0418999999999999,0.0772,0,0,0,0,0,0.497542,1
5424,0,0.6787,0,0.0,0.0,0.7574,0.0,1.2085,0.0,0.0,0.0,0.5937,0,0.0,0,none,0,0.0864999999999998,0.0253,0.0,0.5175999999999996,-0.0121999999999999,0.0069,0,-0.0154999999999999,0.0285,0,0,0,0,0,0.458241,1
5425,0,0.8119,0,0.0,0.0,0.8517,0.0,1.2486,0.0,0.6379,0.0,0.6329,0,0.0,0,none,0,0.0401,0.0117,0.0,-0.0463999999999997,0.1331999999999999,0.0763,0,0.0392,0.0722,0,0,0,0,0,0.425321,0
5426,0,0.2752,0,0.8853,0.0,1.6821,0.0,0.6094,0.0,0.5468,0.0,0.7158,0,0.0,0,none,0,-0.6391999999999999,0.1872,0.0,-0.6792999999999999,-0.5367,0.3078,0,0.0828999999999999,0.1529,0,0,0,0,0,0.456456,1
5427,0,0.6939,0,0.0,0.0,0.3812,0.0,1.1732,0.0,0.7291,0.0,0.7928,0,0.0,0,none,0,0.5638,0.1651,0.0,1.2029999999999998,0.4186999999999999,0.2401,0,0.0769999999999999,0.142,0,0,0,0,0,0.44007,0
5428,0,0.6362,0,0.8853,0.0,1.0215,0.0,0.3707,0.0,0.6379,0.0,0.4664,0,0.0,0,none,0,-0.8025,0.2351,0.0,-1.3662999999999998,-0.0576999999999999,0.033,0,-0.3263999999999999,0.6021,0,0,0,0,0,0.419627,0
5429,0,0.66,0,0.0,0.0,0.5463,0.0,1.5631,0.0,0.7291,0.0,0.9221,0,0.0,0,none,0,1.1924,0.3494,0.0,1.9949,0.0238,0.0136,0,0.4557,0.8407,0,0,0,0,0,0.414522,0
5430,0,0.504,0,0.0,0.0,0.5609,0.0,0.6645,0.0,0.4556,0.0,0.6455,0,0.0,0,none,0,-0.8986,0.2633,0.0,-2.091,-0.156,0.0894,0,-0.2766,0.5102,0,0,0,0,0,0.425012,0
5431,0,0.2341,0,0.0,0.0,0.5984,0.0,0.4092,0.0,0.6379,0.0,0.7164,0,0.0,0,none,0,-0.2552999999999999,0.0747,0.0,0.6433,-0.2699,0.1548,0,0.0709,0.1307,0,0,0,0,0,0.375894,0
5432,0,0.6604,0,0.0,0.0,0.3812,0.0,0.6796,0.0,0.4556,0.0,0.7978,0,0.0,0,none,0,0.2704,0.0792,0.0,0.5257,0.4263,0.2445,0,0.0813999999999999,0.1501,0,0,0,0,0,0.349835,0
5433,0,0.3425,0,0.0,0.0,0.6978,0.0,0.6094,0.0,0.1757,0.0,0.3337,0,0.0,0,none,0,-0.0701999999999999,0.0205,0.0,-0.3405999999999999,-0.3178999999999999,0.1823,0,-0.4640999999999999,0.8562,0,0,0,0,0,0.362513,0
5434,0,0.2664,0,0.0,0.0,1.466,0.0,0.8078,0.0,0.2732,0.0,0.6917,0,0.0,0,none,0,0.1983999999999999,0.0581,0.0,0.2685999999999998,-0.0761,0.0436,0,0.358,0.6604,0,0,0,0,0,0.362513,0
