window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_dns_flow_count,z_dns_pkt_entropy,z_dns_byte_entropy
4610,0,1.2031,0.6085,0,s3,1.2031,0.5491,0.0733
4611,0,0.4194,0.2579,0,s3,0.1668,0.1876,0.4194
4612,0,0.933,0.5991,0,s3,0.3812,0.4831,0.933
4613,0,0.6551,0.4583,0,s3,0.6551,0.2603,0.4594
4614,0,1.4432,1.031,0,s3,0.3038,1.4432,1.346
4615,0,0.6978,0.4674,0,s3,0.3127,0.6978,0.3916
4616,0,1.7429,1.4652,0,s3,0.9202,1.7429,1.7325
4618,0,1.8107,1.6631,0,s3,1.8107,1.5896,1.5889
4619,0,1.0509,0.7292,0,s3,0.1668,1.0509,0.9698
4620,0,0.7192,0.3007,0,s3,0.1072,0.7192,0.0756
4621,0,1.0292,0.7924,0,s3,0.5778,1.0292,0.7701
4622,0,0.4576,0.4306,0,s3,0.4408,0.4576,0.3934
4623,0,0.0983,0.0674,0,s3,0.0983,0.061,0.043
4624,0,0.2756,0.2049,0,s3,0.2353,0.2756,0.1037
4625,0,1.4682,1.033,0,s3,1.4682,0.935,0.6958
4626,0,0.7147,0.5839,0,s3,0.7147,0.467,0.57
4627,0,0.8462,0.5575,0,s3,0.0298,0.7965,0.8462
4628,0,0.6126,0.3971,0,s3,0.0298,0.6126,0.5489
4629,0,1.2604,0.843,0,s3,0.0298,1.2388,1.2604
4632,0,0.9976,0.7103,0,s3,0.9976,0.3305,0.8027
4633,0,0.799,0.7562,0,s3,0.7236,0.7461,0.799
4634,0,0.4517,0.2886,0,s3,0.0387,0.3754,0.4517
4635,0,0.9264,0.7984,0,s3,0.5866,0.8822,0.9264
4636,0,0.8317,0.5602,0,s3,0.2353,0.6137,0.8317
4637,0,0.9887,0.5723,0,s3,0.9887,0.3243,0.4039
4638,0,0.4497,0.3066,0,s3,0.4497,0.3157,0.1544
4639,0,0.3434,0.3053,0,s3,0.3127,0.3434,0.2599
4640,0,1.9476,1.7371,0,s3,1.9476,1.6619,1.6017
4641,0,1.7422,1.2154,0,s3,1.7422,0.8046,1.0995
4642,0,1.8107,1.4454,0,s3,1.8107,1.165,1.3605
4643,0,0.9719,0.6252,0,s3,0.0387,0.865,0.9719
4644,0,1.7422,1.4826,0,s3,1.7422,1.2659,1.4396
4645,0,1.2457,0.8836,0,s3,0.1668,1.2384,1.2457
4646,0,1.0572,0.7374,0,s3,1.0572,0.6069,0.548
4647,0,0.9858,0.5705,0,s3,0.0387,0.687,0.9858
4648,0,1.4705,1.4216,0,s3,1.3312,1.4631,1.4705
4649,0,1.1257,0.6616,0,s3,1.1257,0.4698,0.3894
4650,0,0.6459,0.4025,0,s3,0.2353,0.6459,0.3262
4652,0,0.4497,0.3373,0,s3,0.4497,0.2654,0.2967
4653,0,0.6241,0.4965,0,s3,0.3812,0.6241,0.4843
4654,0,1.2031,0.6676,0,s3,1.2031,0.1852,0.6144
4655,0,1.1338,0.8935,0,s3,0.5181,1.0285,1.1338
4656,0,1.0856,0.9238,0,s3,0.9976,0.6881,1.0856
4658,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
4659,0,1.3912,1.0239,0,s3,0.4408,1.3912,1.2398
4660,0,1.0661,0.6133,0,s3,1.0661,0.1252,0.6487
4661,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
4662,0,1.0834,0.7241,0,s3,0.2353,0.8536,1.0834
4663,0,0.7347,0.4521,0,s3,0.0298,0.5917,0.7347
4664,0,0.9291,0.4643,0,s3,0.9291,0.0467,0.4172
4665,0,0.2675,0.1959,0,s3,0.1072,0.2675,0.2131
4666,0,0.8646,0.5732,0,s3,0.0387,0.8163,0.8646
4667,0,0.9202,0.6042,0,s3,0.9202,0.6199,0.2724
4668,0,1.1942,0.4938,0,s3,1.1942,0.0632,0.2239
4669,0,0.5843,0.3538,0,s3,0.1072,0.37,0.5843
4670,0,0.8517,0.5204,0,s3,0.8517,0.3763,0.3331
4671,0,0.6549,0.602,0,s3,0.5093,0.6419,0.6549
4672,0,1.4002,1.1912,0,s3,0.8517,1.3216,1.4002
4673,0,1.515,1.0089,0,s3,0.3723,1.1395,1.515
4674,0,0.5778,0.3828,0,s3,0.5778,0.3734,0.1972
4675,0,0.2353,0.1348,0,s3,0.2353,0.1213,0.0479
4676,0,0.9969,0.9155,0,s3,0.7921,0.9575,0.9969
4677,0,1.3346,0.978,0,s3,0.4497,1.3346,1.1498
4678,0,0.9444,0.482,0,s3,0.2442,0.9444,0.2573
4679,0,0.9291,0.4143,0,s3,0.9291,0.1103,0.2034
4680,0,2.3494,1.0905,0,s3,0.4497,2.3494,0.4723
4681,0,1.1574,0.8586,0,s3,0.3723,1.046,1.1574
4682,0,1.5039,1.1508,0,s3,0.4497,1.4988,1.5039
4683,0,1.8792,1.2384,0,s3,1.8792,0.8962,0.9398
4684,0,1.9476,1.6119,0,s3,1.9476,1.4047,1.4833
4685,0,1.105,0.9384,0,s3,0.9291,0.781,1.105
4686,0,0.4467,0.308,0,s3,0.1072,0.37,0.4467
4687,0,1.8792,1.119,0,s3,1.8792,0.9191,0.5588
4688,0,1.8792,1.4751,0,s3,1.8792,1.0838,1.4624
4689,0,0.9206,0.6973,0,s3,0.4408,0.7304,0.9206
4690,0,0.9388,0.8983,0,s3,0.8606,0.8954,0.9388
4691,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
4692,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
4693,0,0.9198,0.617,0,s3,0.1072,0.9198,0.8241
4694,0,0.1757,0.1123,0,s3,0.1757,0.135,0.0263
4695,0,1.017,0.702,0,s3,0.3723,0.7166,1.017
4696,0,1.0318,0.7662,0,s3,0.4497,0.817,1.0318
4697,0,0.9976,0.4348,0,s3,0.9976,0.0072,0.2996
4699,0,0.7832,0.3904,0,s3,0.7832,0.3077,0.0803
4700,0,0.8991,0.7493,0,s3,0.6463,0.7026,0.8991
4701,0,0.8492,0.6102,0,s3,0.5181,0.4634,0.8492
4702,0,0.5778,0.227,0,s3,0.5778,0.0488,0.0545
4703,0,0.9616,0.6629,0,s3,0.1072,0.9198,0.9616
4704,0,1.1942,0.9257,0,s3,1.1942,0.5763,1.0067
4705,0,1.1257,0.4014,0,s3,1.1257,0.0262,0.0523
4706,0,1.8792,1.3765,0,s3,1.8792,1.0631,1.1872
4707,0,0.9202,0.6714,0,s3,0.9202,0.5028,0.5912
4708,0,1.0323,0.6965,0,s3,0.2442,0.813,1.0323
4709,0,1.526,1.1432,0,s3,0.3812,1.5224,1.526
4710,0,1.9476,1.2271,0,s3,1.9476,0.8435,0.8902
4711,0,1.9476,1.5386,0,s3,1.9476,1.2292,1.439
4712,0,1.8107,1.7407,0,s3,1.8107,1.6041,1.8074
4713,0,1.0661,0.6969,0,s3,1.0661,0.5491,0.4756
4714,0,1.8107,1.1652,0,s3,1.8107,0.6988,0.9861
4715,0,1.4786,1.0548,0,s3,0.9976,0.6881,1.4786
4716,0,1.5367,1.1568,0,s3,1.5367,0.9468,0.9869
4717,0,1.6737,1.2611,0,s3,1.6737,0.9987,1.111
4718,0,1.6841,1.3251,0,s3,0.9202,1.371,1.6841
4719,0,1.7081,1.3286,0,s3,0.5778,1.7081,1.6999
4720,0,1.7422,1.3685,0,s3,1.7422,1.2803,1.0829
4721,0,0.4408,0.2234,0,s3,0.4408,0.0495,0.1798
4723,0,1.44,1.1951,0,s3,0.7147,1.4306,1.44
4724,0,1.8107,0.9134,0,s3,1.8107,0.4283,0.5013
4725,0,1.8792,1.4129,0,s3,1.8792,1.058,1.3015
4726,0,1.8107,1.2747,0,s3,1.8107,0.9821,1.0314
4727,0,0.1798,0.1188,0,s3,0.0387,0.1378,0.1798
4728,0,1.219,0.9358,0,s3,0.4497,1.1388,1.219
4729,0,0.9976,0.8501,0,s3,0.9976,0.7501,0.8027
4730,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
4731,0,0.7236,0.4549,0,s3,0.7236,0.4084,0.2326
4732,0,0.8263,0.6799,0,s3,0.6551,0.8263,0.5582
4733,0,0.7172,0.6514,0,s3,0.6463,0.7172,0.5906
4734,0,0.6551,0.4859,0,s3,0.6551,0.2443,0.5582
4735,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
4736,0,1.0163,0.6147,0,s3,0.0983,0.7294,1.0163
4737,0,1.2627,0.6718,0,s3,1.2627,0.4435,0.3092
4738,0,0.8517,0.7914,0,s3,0.8517,0.8473,0.6752
4739,0,1.0436,0.8942,0,s3,0.9202,1.0436,0.7187
4740,0,1.1797,0.9488,0,s3,0.7832,0.8834,1.1797
4741,0,0.6551,0.4095,0,s3,0.6551,0.2443,0.329
4743,0,0.9976,0.7191,0,s3,0.9976,0.7501,0.4097
4744,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
4747,0,1.2031,0.7541,0,s3,1.2031,0.1852,0.874
4748,0,0.2852,0.1952,0,s3,0.0983,0.2022,0.2852
4749,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
4750,0,0.9887,0.669,0,s3,0.9887,0.4987,0.5196
4751,0,1.4682,0.6306,0,s3,1.4682,0.2704,0.1531
4752,0,1.1858,0.8876,0,s3,0.4497,1.1858,1.0273
4753,0,1.1345,0.8476,0,s3,0.3038,1.1044,1.1345
4754,0,1.3312,0.752,0,s3,1.3312,0.4259,0.499
4755,0,0.8954,0.7964,0,s3,0.8606,0.8954,0.6331
4756,0,1.1942,0.9876,0,s3,1.1942,0.9482,0.8205
4757,0,1.8107,1.0622,0,s3,1.8107,0.6587,0.7171
4758,0,1.2031,0.6085,0,s3,1.2031,0.5491,0.0733
4759,0,1.1102,0.7688,0,s3,0.2353,0.961,1.1102
4760,0,1.7422,0.8988,0,s3,1.7422,0.4901,0.4642
4761,0,0.9202,0.3976,0,s3,0.9202,0.1355,0.1372
4762,0,1.0273,0.8223,0,s3,0.4497,0.9899,1.0273
4763,0,0.8606,0.6876,0,s3,0.8606,0.569,0.6331
4764,0,1.0572,0.7872,0,s3,1.0572,0.6218,0.6825
4765,0,0.7873,0.5854,0,s3,0.2353,0.7337,0.7873
4766,0,0.6265,0.5917,0,s3,0.5866,0.5619,0.6265
4767,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
4768,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
4769,0,0.5811,0.4489,0,s3,0.5181,0.5811,0.2476
4770,0,0.5169,0.3569,0,s3,0.1072,0.5169,0.4467
4771,0,0.8517,0.6516,0,s3,0.8517,0.4624,0.6407
4772,0,0.5975,0.5393,0,s3,0.5866,0.4337,0.5975
4773,0,1.5084,1.3792,0,s3,1.1257,1.5036,1.5084
4774,0,1.8792,0.7867,0,s3,1.8792,0.1128,0.3681
4775,0,1.0572,0.8297,0,s3,1.0572,0.647,0.785
4776,0,1.6388,1.124,0,s3,0.0983,1.6388,1.635
4777,0,1.8107,0.8729,0,s3,1.8107,0.3485,0.4596
4778,0,1.0675,0.872,0,s3,0.5093,1.0391,1.0675
4779,0,1.0866,0.721,0,s3,0.3038,0.7726,1.0866
4780,0,0.3127,0.1261,0,s3,0.3127,0.0603,0.0052
4781,0,1.1346,0.4144,0,s3,1.1346,0.0043,0.1042
4782,0,0.5866,0.2661,0,s3,0.5866,0.0576,0.1541
4783,0,0.4698,0.2634,0,s3,0.1072,0.4698,0.2131
4784,0,1.3012,1.1679,0,s3,0.9202,1.2824,1.3012
4785,0,1.9476,1.1659,0,s3,1.9476,0.7347,0.8155
4786,0,1.2334,0.8645,0,s3,0.3038,1.0563,1.2334
4787,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
4788,0,1.6083,1.2171,0,s3,0.5093,1.5337,1.6083
4789,0,0.9291,0.6329,0,s3,0.9291,0.5524,0.4172
4791,0,0.7921,0.6893,0,s3,0.7921,0.5685,0.7074
4792,0,0.4497,0.3721,0,s3,0.4497,0.2654,0.4011
4793,0,0.7921,0.7259,0,s3,0.7921,0.6638,0.7218
4794,0,1.8107,0.6839,0,s3,1.8107,0.1162,0.1249
4795,0,1.3965,1.3086,0,s3,1.1942,1.3351,1.3965
4796,0,1.4588,1.0064,0,s3,0.4408,1.1195,1.4588
4797,0,0.8165,0.7639,0,s3,0.7147,0.7605,0.8165
4798,0,0.9371,0.6336,0,s3,0.2442,0.7196,0.9371
4799,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
4801,0,1.2977,1.1457,0,s3,0.8606,1.2787,1.2977
4803,0,1.1942,0.7457,0,s3,1.1942,0.5627,0.4801
4804,0,0.5778,0.237,0,s3,0.5778,0.0552,0.0779
4805,0,0.7147,0.5913,0,s3,0.7147,0.5986,0.4605
4806,0,1.4297,1.3496,0,s3,1.3312,1.2878,1.4297
4807,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
4808,0,0.799,0.7562,0,s3,0.7236,0.7461,0.799
4809,0,0.7911,0.5473,0,s3,0.1668,0.7911,0.684
4810,0,1.6171,1.4387,0,s3,1.4682,1.2307,1.6171
4811,0,0.8517,0.7433,0,s3,0.8517,0.6173,0.761
4812,0,0.3708,0.2572,0,s3,0.2353,0.1656,0.3708
4813,0,0.2749,0.1374,0,s3,0.0298,0.2749,0.1075
4814,0,0.5778,0.4419,0,s3,0.5778,0.3702,0.3776
4815,0,1.1257,0.4743,0,s3,1.1257,0.0644,0.2329
4816,0,0.9514,0.7685,0,s3,0.4408,0.9514,0.9132
4817,0,0.9288,0.805,0,s3,0.7921,0.694,0.9288
4820,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
4821,0,0.9264,0.7984,0,s3,0.5866,0.8822,0.9264
4822,0,1.2031,0.4872,0,s3,1.2031,0.1852,0.0733
4823,0,1.1346,1.0297,0,s3,1.1346,0.9575,0.9969
4824,0,0.7965,0.5001,0,s3,0.0298,0.7965,0.6739
4825,0,0.9098,0.647,0,s3,0.1668,0.8645,0.9098
4826,0,0.3127,0.2477,0,s3,0.3127,0.1706,0.2599
4827,0,1.8107,1.436,0,s3,1.8107,1.2113,1.2861
4828,0,1.211,0.8089,0,s3,0.7147,1.211,0.5011
4829,0,0.8241,0.5681,0,s3,0.1072,0.7729,0.8241
4830,0,0.5343,0.3912,0,s3,0.1757,0.4635,0.5343
4831,0,1.8792,1.0085,0,s3,1.8792,0.4966,0.6497
4832,0,0.6312,0.561,0,s3,0.5778,0.6312,0.4741
4833,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
4834,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
4835,0,1.0631,0.9997,0,s3,0.9202,1.0631,1.0159
4836,0,1.2645,0.8724,0,s3,0.1072,1.2455,1.2645
4837,0,1.6388,1.124,0,s3,0.0983,1.6388,1.635
4838,0,1.6737,0.5844,0,s3,1.6737,0.0028,0.0766
4839,0,1.3997,0.6745,0,s3,1.3997,0.2279,0.396
4840,0,0.6132,0.555,0,s3,0.5778,0.6132,0.4741
4841,0,1.1192,0.8188,0,s3,0.6463,0.6909,1.1192
4842,0,0.3274,0.1641,0,s3,0.0983,0.0667,0.3274
4843,0,1.5367,0.7586,0,s3,1.5367,0.3688,0.3703
4844,0,0.9695,0.8238,0,s3,0.7832,0.7188,0.9695
4845,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
4847,0,0.4497,0.2632,0,s3,0.4497,0.0021,0.3378
4848,0,1.4551,1.3406,0,s3,1.1257,1.4551,1.4411
4849,0,1.1569,0.9248,0,s3,0.5866,1.031,1.1569
4850,0,0.5495,0.4672,0,s3,0.3723,0.4798,0.5495
4851,0,0.7832,0.3455,0,s3,0.7832,0.1415,0.1118
4852,0,1.0568,0.7255,0,s3,0.0983,1.0214,1.0568
4853,0,1.9476,0.9009,0,s3,1.9476,0.3866,0.3685
4854,0,1.8107,1.4882,0,s3,1.8107,1.1912,1.4628
4855,0,1.33,0.7324,0,s3,0.0983,0.7688,1.33
4856,0,1.2977,1.1457,0,s3,0.8606,1.2787,1.2977
4857,0,0.7147,0.6666,0,s3,0.7147,0.6406,0.6446
4858,0,1.7422,1.4589,0,s3,1.7422,1.4538,1.1808
4859,0,1.0661,0.8381,0,s3,1.0661,0.7996,0.6487
4860,0,0.9202,0.3525,0,s3,0.9202,0.0276,0.1098
4861,0,1.0769,0.6549,0,s3,0.1668,0.721,1.0769
4862,0,0.5866,0.4421,0,s3,0.5866,0.4337,0.306
4863,0,1.8792,0.8446,0,s3,1.8792,0.3318,0.3229
4864,0,1.4385,1.2994,0,s3,1.0572,1.4025,1.4385
4865,0,1.0114,0.7792,0,s3,0.5181,0.8082,1.0114
4866,0,0.6279,0.5459,0,s3,0.5181,0.6279,0.4917
4867,0,0.5169,0.3569,0,s3,0.1072,0.5169,0.4467
4868,0,1.2867,1.0637,0,s3,0.9291,1.2867,0.9752
4869,0,1.0661,0.6678,0,s3,1.0661,0.6691,0.2683
4870,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
4871,0,1.2977,1.1457,0,s3,0.8606,1.2787,1.2977
4872,0,0.8606,0.6118,0,s3,0.8606,0.6691,0.3058
4873,0,1.3312,0.6262,0,s3,1.3312,0.1583,0.3891
4874,0,0.3513,0.2789,0,s3,0.1668,0.3513,0.3187
4875,0,1.5273,1.1907,0,s3,0.5181,1.5273,1.5268
4876,0,1.0054,0.8978,0,s3,0.7832,0.9049,1.0054
4877,0,0.1149,0.0854,0,s3,0.0983,0.1149,0.043
4878,0,0.5191,0.4187,0,s3,0.2353,0.5191,0.5016
4879,0,1.0572,0.4123,0,s3,1.0572,0.0804,0.0992
4880,0,1.5367,0.9016,0,s3,1.5367,0.5766,0.5916
4881,0,0.7356,0.4011,0,s3,0.1072,0.3604,0.7356
4882,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
4883,0,0.6463,0.338,0,s3,0.6463,0.2208,0.1468
4884,0,0.5181,0.4759,0,s3,0.5181,0.418,0.4917
4885,0,1.1257,0.7617,0,s3,1.1257,0.5844,0.5751
4886,0,1.5367,0.6436,0,s3,1.5367,0.098,0.2961
4888,0,1.1942,0.5255,0,s3,1.1942,0.2322,0.15
4889,0,0.7418,0.5088,0,s3,0.3038,0.7418,0.4808
4890,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
4891,0,1.8792,1.2812,0,s3,1.8792,1.0914,0.8729
4892,0,1.8107,1.4655,0,s3,1.8107,1.3865,1.1994
4893,0,1.1482,0.8315,0,s3,0.9291,1.1482,0.4172
4894,0,0.2984,0.161,0,s3,0.0387,0.1458,0.2984
4895,0,1.8792,0.9427,0,s3,1.8792,0.4657,0.4832
4896,0,1.3031,0.7927,0,s3,0.0387,1.3031,1.0362
4897,0,1.5972,1.1001,0,s3,0.1072,1.5972,1.596
4898,0,1.6737,0.7496,0,s3,1.6737,0.1911,0.3841
4899,0,0.5181,0.2342,0,s3,0.5181,0.1615,0.0231
4900,0,0.9202,0.5466,0,s3,0.9202,0.4163,0.3032
4901,0,1.6737,1.1978,0,s3,1.6737,0.8307,1.0891
4902,0,1.1488,0.8822,0,s3,0.5181,1.1488,0.9796
4903,0,1.2031,0.6085,0,s3,1.2031,0.5491,0.0733
4904,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
4905,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
4906,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
4907,0,1.0661,0.7432,0,s3,1.0661,0.5491,0.6144
4908,0,0.6878,0.5898,0,s3,0.5778,0.6878,0.5038
4909,0,1.0631,0.7348,0,s3,0.5778,1.0631,0.5635
4910,0,0.4504,0.3388,0,s3,0.2442,0.4504,0.3217
4911,0,1.0352,0.5847,0,s3,0.0387,0.6801,1.0352
4912,0,0.9472,0.8294,0,s3,0.6463,0.9472,0.8947
4913,0,0.1132,0.0505,0,s3,0.0298,0.0084,0.1132
4914,0,0.9998,0.7195,0,s3,0.4497,0.7089,0.9998
4915,0,1.2152,0.8433,0,s3,0.4497,0.865,1.2152
4916,0,0.9825,0.8789,0,s3,0.7921,0.8622,0.9825
4917,0,0.8606,0.7333,0,s3,0.8606,0.7433,0.596
4918,0,0.7921,0.4141,0,s3,0.7921,0.0043,0.446
4919,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
4921,0,0.6746,0.4378,0,s3,0.1072,0.6746,0.5317
4922,0,0.5354,0.3849,0,s3,0.0983,0.5354,0.5209
4923,0,1.2175,0.9443,0,s3,0.5093,1.106,1.2175
4924,0,0.9022,0.5961,0,s3,0.0298,0.8564,0.9022
4925,0,0.5352,0.462,0,s3,0.4497,0.5352,0.4011
4926,0,1.6511,1.3583,0,s3,0.9202,1.6511,1.5037
4927,0,1.3312,0.6115,0,s3,1.3312,0.2213,0.2821
4928,0,0.871,0.6559,0,s3,0.3812,0.871,0.7156
4929,0,0.8684,0.5706,0,s3,0.4408,0.4025,0.8684
4930,0,0.4408,0.3789,0,s3,0.4408,0.32,0.3758
4931,0,1.0568,0.6829,0,s3,0.0983,0.8937,1.0568
4932,0,1.8792,1.5189,0,s3,1.8792,1.2912,1.3863
4933,0,1.1486,0.7745,0,s3,0.5181,1.1486,0.6568
4934,0,0.8517,0.4601,0,s3,0.8517,0.3763,0.1523
4935,0,0.7147,0.4225,0,s3,0.7147,0.2781,0.2747
4936,0,1.0924,0.6373,0,s3,0.0298,0.7897,1.0924
4938,0,1.5349,0.7132,0,s3,0.3127,1.5349,0.292
4940,0,0.9291,0.8765,0,s3,0.9291,0.8263,0.874
4941,0,0.9291,0.8765,0,s3,0.9291,0.8263,0.874
4942,0,1.6857,1.0717,0,s3,0.5181,1.6857,1.0114
4943,0,1.3317,0.9505,0,s3,0.3812,1.3317,1.1385
4944,0,1.6913,1.2721,0,s3,0.4408,1.6913,1.6842
4945,0,1.6448,0.9726,0,s3,0.0298,1.2431,1.6448
4946,0,1.2627,0.9919,0,s3,1.2627,0.8004,0.9126
4947,0,0.9976,0.7103,0,s3,0.9976,0.3305,0.8027
4948,0,0.871,0.577,0,s3,0.3812,0.871,0.4787
4949,0,1.3653,0.9254,0,s3,0.1757,1.2351,1.3653
4950,0,1.5751,1.1144,0,s3,0.2442,1.524,1.5751
4951,0,1.526,1.1432,0,s3,0.3812,1.5224,1.526
4952,0,0.8091,0.5333,0,s3,0.6463,0.1445,0.8091
4953,0,1.4608,1.1508,0,s3,0.7236,1.4608,1.268
4954,0,0.9976,0.3661,0,s3,0.9976,0.0072,0.0934
4955,0,1.3401,0.8345,0,s3,1.3401,0.5491,0.6144
4956,0,0.8606,0.6245,0,s3,0.8606,0.4169,0.596
4957,0,0.3127,0.1446,0,s3,0.3127,0.1142,0.0068
4958,0,0.9291,0.4421,0,s3,0.9291,0.2569,0.1404
4959,0,1.3734,0.8478,0,s3,0.3723,1.3734,0.7977
4960,0,1.2627,0.5763,0,s3,1.2627,0.4335,0.0327
4961,0,1.2178,0.7385,0,s3,0.0387,1.2178,0.9589
4962,0,0.4803,0.3768,0,s3,0.2442,0.4058,0.4803
4963,0,1.3222,0.9342,0,s3,0.1757,1.3048,1.3222
4964,0,0.4549,0.3213,0,s3,0.4408,0.4549,0.0682
4965,0,1.6913,1.2721,0,s3,0.4408,1.6913,1.6842
4966,0,0.3723,0.1776,0,s3,0.3723,0.1037,0.0569
4968,0,1.5367,0.8072,0,s3,1.5367,0.4375,0.4474
4969,0,1.6052,0.95,0,s3,1.6052,0.5911,0.6538
4970,0,0.6463,0.283,0,s3,0.6463,0.1446,0.0581
4971,0,0.9976,0.7103,0,s3,0.9976,0.3305,0.8027
4972,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
4973,0,0.5282,0.3661,0,s3,0.1757,0.5282,0.3945
4975,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
4976,0,1.3245,1.0937,0,s3,0.7147,1.3245,1.242
4977,0,0.382,0.3696,0,s3,0.3723,0.382,0.3544
4978,0,0.9948,0.7045,0,s3,0.2442,0.8746,0.9948
4979,0,1.0828,0.8193,0,s3,0.4408,0.9344,1.0828
4980,0,0.8596,0.6346,0,s3,0.6551,0.8596,0.3891
4981,0,1.0958,1.075,0,s3,1.0661,1.0631,1.0958
4982,0,0.9524,0.7255,0,s3,0.3723,0.9524,0.8518
4983,0,0.4497,0.3787,0,s3,0.4497,0.3974,0.2889
4984,0,1.9672,1.2701,0,s3,0.0983,1.7448,1.9672
4985,0,1.2716,0.8892,0,s3,1.2716,0.6691,0.7268
4986,0,0.7449,0.6164,0,s3,0.5866,0.7449,0.5177
4987,0,0.8993,0.6712,0,s3,0.3723,0.8993,0.7421
4988,0,1.1942,0.4702,0,s3,1.1942,0.1484,0.068
4989,0,0.5564,0.3411,0,s3,0.3723,0.5564,0.0945
4990,0,0.5778,0.2839,0,s3,0.5778,0.0796,0.1942
4991,0,0.7832,0.4586,0,s3,0.7832,0.1657,0.4269
4992,0,0.2355,0.1655,0,s3,0.0983,0.2355,0.1626
4993,0,0.9887,0.7761,0,s3,0.9887,0.7514,0.5881
4994,0,1.3312,0.9111,0,s3,1.3312,0.4705,0.9317
4995,0,1.1081,0.8737,0,s3,0.5866,1.1081,0.9264
4996,0,1.2627,0.4323,0,s3,1.2627,0.0014,0.0327
4997,0,1.2627,0.8614,0,s3,1.2627,0.6351,0.6865
4998,0,0.5181,0.2185,0,s3,0.5181,0.1207,0.0167
4999,0,1.6737,0.9183,0,s3,1.6737,0.4641,0.6172
5000,0,1.2423,1.1303,0,s3,0.9291,1.2195,1.2423
5001,0,1.6737,0.6976,0,s3,1.6737,0.1722,0.2468
5002,0,0.3255,0.1986,0,s3,0.0298,0.2406,0.3255
5003,0,1.0661,0.6678,0,s3,1.0661,0.6691,0.2683
5004,0,0.3235,0.2223,0,s3,0.0983,0.2452,0.3235
5005,0,0.8199,0.4838,0,s3,0.0387,0.8199,0.5928
5006,0,1.7188,1.213,0,s3,0.3723,1.548,1.7188
5007,0,1.2031,0.4872,0,s3,1.2031,0.1852,0.0733
5008,0,1.1942,0.5682,0,s3,1.1942,0.4537,0.0566
5009,0,0.9976,0.3702,0,s3,0.9976,0.1101,0.0029
5010,0,0.3916,0.2728,0,s3,0.3127,0.1142,0.3916
5011,0,1.1346,0.6686,0,s3,1.1346,0.2174,0.6537
5012,0,1.017,0.8214,0,s3,0.5778,0.8693,1.017
5013,0,1.4261,1.0463,0,s3,0.3812,1.3317,1.4261
5014,0,0.5866,0.3835,0,s3,0.5866,0.4337,0.1302
5015,0,0.8606,0.6126,0,s3,0.8606,0.5564,0.4209
5016,0,1.1346,0.7936,0,s3,1.1346,0.5918,0.6544
5017,0,1.2091,0.7283,0,s3,0.8606,1.2091,0.1153
5018,0,1.0908,0.9881,0,s3,0.7832,1.0908,1.0903
5019,0,1.2716,0.7103,0,s3,1.2716,0.6691,0.1902
5020,0,0.0576,0.0343,0,s3,0.0298,0.0154,0.0576
5021,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
5022,0,2.0178,1.8055,0,s3,1.4086,2.0178,1.99
5023,0,1.2031,0.9678,0,s3,1.2031,0.8263,0.874
5024,0,1.1761,1.1075,0,s3,0.9976,1.1488,1.1761
5025,0,0.7574,0.5141,0,s3,0.1757,0.7574,0.6092
5026,0,0.6241,0.4965,0,s3,0.3812,0.6241,0.4843
5027,0,1.2841,0.738,0,s3,0.0983,0.8316,1.2841
5028,0,1.3854,1.1604,0,s3,0.7236,1.3723,1.3854
5029,0,0.6857,0.4067,0,s3,0.0983,0.436,0.6857
5030,0,1.8771,1.2329,0,s3,0.5093,1.8771,1.3124
5031,0,0.8853,0.6015,0,s3,0.2442,0.6751,0.8853
5032,0,0.5513,0.2728,0,s3,0.1668,0.5513,0.1003
