window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,iforest_score,iforest_pred,pred_fusion2,pred_fusion3,pred_fusion1
3173,0,1.0476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3174,0,1.0476,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.02548414428707957,0,0,0,0
3175,0,1.0312,0,0.0,0.0,2.0178,0.0,0.0,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.02865165304789835,0,0,0,0
3176,0,1.0473,0,0.2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3177,0,1.0476,0,0.0,0.0,0.0,0.0,1.4583,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.013364636594893842,0,0,0,0
3178,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3179,0,1.0343,0,0.0,0.0,1.3401,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.029442521781087916,0,0,0,0
3180,0,1.0473,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3181,0,1.0474,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.02548414428707957,0,0,0,0
3182,0,1.0476,0,0.0,0.0,0.0,0.0,1.4583,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.013364636594893842,0,0,0,0
3183,0,1.0478,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.042060348535781056,0,0,0,0
3184,0,1.0458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.0,2.552,0,0.0,0,none,0,-0.030739010803116362,0,0,0,0
3185,0,1.048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03666234151680131,0,0,0,0
3186,0,1.0476,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.02548414428707957,0,0,0,0
3187,0,1.0366,0,0.0,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.031099865301458696,0,0,0,0
3188,0,1.0471,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.02548414428707957,0,0,0,0
3189,0,1.0474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3190,0,1.0473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3191,0,0.4285,0,0.0,0.0,0.8086,0.0,0.1448,0.0,0.2732,0.0,0.661,0,0.0,0,none,0,-0.00899265246703046,0,0,0,0
3192,0,0.4696,0,0.7618,0.0,0.7236,0.0,0.9186,0.0,0.182,0.0,0.6618,0,0.0,0,none,0,-0.061973860709237216,0,0,0,0
3193,0,1.1392,0,0.8853,0.0,1.3401,0.0,1.1359,0.0,11.1353,1.0,1.3394,0,0.0,0,none,0,-0.01948316573627018,0,0,0,0
3194,0,0.7675,0,0.0,0.0,1.1707,0.0,1.1243,0.0,1.7329,0.0,2.0776,0,0.0,0,none,0,0.013977955027805355,1,0,0,0
3195,0,4.5808,1,0.3362,0.0,1.156,0.0,1.3857,0.0,0.6409,0.0,0.4042,0,0.25,1,low,0,0.140932714361808,1,0,0,1
3196,0,0.9163,0,0.0,0.0,1.0661,0.0,1.9485,0.0,2.6447,0.0,2.4175,0,0.0,0,none,0,0.02037346676898455,1,0,0,0
3197,0,0.7477,0,0.0,0.0,0.7236,0.0,1.1188,0.0,2.0064,0.0,2.2817,0,0.0,0,none,0,0.021501095073075016,1,0,0,0
3198,0,2.6532,0,0.3362,0.0,1.3448,0.0,1.577,0.0,1.3682,0.0,1.2368,0,0.0,0,none,0,0.047762133488607916,1,0,0,0
3199,0,1.6481,0,0.8853,0.0,0.8924,0.0,2.4998,0.0,0.5468,0.0,0.7205,0,0.0,0,none,0,0.0572933165528699,1,0,0,0
3200,1,0.6679,0,0.0,0.0,0.4408,0.0,1.2416,0.0,0.0,0.0,0.8383,0,0.0,0,none,0,-0.06769322638318126,0,0,0,0
3201,0,0.6004,0,0.8853,0.0,1.7422,0.0,1.9485,0.0,0.6379,0.0,0.9249,0,0.0,0,none,0,-0.033892757998866874,0,0,0,0
3202,0,0.7607,0,0.8853,0.0,0.0,0.0,2.3617,0.0,0.0,0.0,0.8351,0,0.0,0,none,0,-0.008772447800006467,0,0,0,0
3203,0,0.6302,0,0.0,0.0,1.1257,0.0,0.6094,0.0,0.0,0.0,0.8973,0,0.0,0,none,0,-0.053075713332519925,0,0,0,0
3204,0,0.4524,0,0.8853,0.0,1.6044,0.0,1.2037,0.0,0.5468,0.0,0.5641,0,0.0,0,none,0,-0.04839524401775408,0,0,0,0
3205,0,0.771,0,0.0,0.0,1.1346,0.0,1.3734,0.0,2.6521,0.0,1.7879,0,0.0,0,none,0,-0.011528823463004545,0,0,0,0
3206,0,1.0474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3207,0,1.0471,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.02548414428707957,0,0,0,0
3208,0,1.0463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.0424386016571473,0,0,0,0
3209,0,1.0474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3210,0,1.0476,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3211,0,1.0473,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.02548414428707957,0,0,0,0
3212,0,1.0478,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.025884062693162957,0,0,0,0
3213,0,1.0476,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3214,0,1.0476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3215,0,1.0409,0,0.8853,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.03343858484613216,0,0,0,0
3216,0,1.0478,0,0.3362,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.042060348535781056,0,0,0,0
3217,0,1.0485,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.7291,0.0,2.3884,0,0.0,0,none,0,-0.00296627161153995,0,0,0,0
3218,0,1.026,0,0.0,0.0,1.3401,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.014856694262555592,0,0,0,0
3219,0,1.0476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3220,0,1.0363,0,0.0,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.031099865301458696,0,0,0,0
3221,0,1.0371,0,0.0,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.031099865301458696,0,0,0,0
3222,0,1.0478,0,0.0,0.0,0.0,0.0,1.4583,0.0,5.4798,1.0,2.6697,0,0.0,0,none,0,-0.013364636594893842,0,0,0,0
3223,0,1.0487,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.02666109889436241,0,0,0,0
3224,0,1.0471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.0424386016571473,0,0,0,0
3225,0,0.2705,0,0.0,0.0,0.7921,0.0,1.0164,0.0,0.5468,0.0,0.5793,0,0.0,0,none,0,-0.029083193806155483,0,0,0,0
3226,0,0.4763,0,0.0,0.0,1.5367,0.0,1.2885,0.0,0.7291,0.0,0.684,0,0.0,0,none,0,-0.0625405831067915,0,0,0,0
3227,0,1.5766,0,0.0,0.0,1.0136,0.0,0.7489,0.0,0.3681,0.0,0.4186,0,0.0,0,none,0,0.021927398072926207,1,0,0,0
3228,0,0.7848,0,0.0,0.0,1.7541,0.0,1.5977,0.0,0.7291,0.0,0.864,0,0.0,0,none,0,-0.05055595470465407,0,0,0,0
3229,0,0.6175,0,0.0,0.0,1.8792,0.0,0.0,0.0,0.7291,0.0,0.8132,0,0.0,0,none,0,-0.024786409540792698,0,0,0,0
3230,0,0.47,0,0.0,0.0,1.5367,0.0,1.2037,0.0,0.7291,0.0,0.8788,0,0.0,0,none,0,-0.05386061677292442,0,0,0,0
3231,0,1.1586,0,0.0,0.0,0.0,0.0,2.5315,0.0,0.0,0.0,2.0531,0,0.0,0,none,0,0.04651495140959361,1,0,0,0
3232,0,0.5808,0,0.0,0.0,1.0572,0.0,1.2022,0.0,0.0,0.0,0.6656,0,0.0,0,none,0,-0.06824159284547637,0,0,0,0
3233,0,0.6014,0,0.0,0.0,1.5367,0.0,1.2885,0.0,0.0,0.0,0.8732,0,0.0,0,none,0,-0.06426850299388809,0,0,0,0
3234,0,0.6349,0,0.0,0.0,1.3007,0.0,0.7022,0.0,0.7291,0.0,0.3909,0,0.0,0,none,0,-0.03615068014304673,0,0,0,0
3235,0,0.1937,0,0.0,0.0,0.5866,0.0,0.9186,0.0,0.7291,0.0,0.7006,0,0.0,0,none,0,-0.022017963120259998,0,0,0,0
3236,0,0.6084,0,0.0,0.0,1.4682,0.0,1.9485,0.0,0.182,0.0,1.4174,0,0.0,0,none,0,-0.018029411125228878,0,0,0,0
3237,0,0.663,0,0.0,0.0,0.8091,0.0,1.2581,0.0,0.4556,0.0,0.5148,0,0.0,0,none,0,-0.052878027444437925,0,0,0,0
3238,0,0.24,0,0.0,0.0,0.3274,0.0,0.66,0.0,8.3075,1.0,0.3648,0,0.0,0,none,0,0.018581228014258433,1,0,0,0
3239,0,0.7144,0,0.0,0.0,0.8317,0.0,1.2373,0.0,0.6379,0.0,0.7817,0,0.0,0,none,0,-0.0686387933263074,0,0,0,0
3240,0,0.2003,0,0.0,0.0,0.9371,0.0,0.6639,0.0,2.6521,0.0,0.6168,0,0.0,0,none,0,-0.01766049055710639,0,0,0,0
3241,0,0.2555,0,0.0,0.0,1.2977,0.0,0.3761,0.0,0.1757,0.0,0.9232,0,0.0,0,none,0,0.004786103603048597,1,0,0,0
3242,0,0.3504,0,0.0,0.0,1.5241,0.0,2.2344,0.0,0.3644,0.0,1.0382,0,0.0,0,none,0,0.016205750686443643,1,0,0,0
3243,0,0.7757,0,0.0,0.0,1.3175,0.0,1.3446,0.0,0.1757,0.0,0.4234,0,0.0,0,none,0,-0.036190549268491856,0,0,0,0
3244,0,2.2276,0,0.3362,0.0,0.8606,0.0,1.366,0.0,0.1757,0.0,0.3227,0,0.0,0,none,0,0.0631159954073301,1,0,0,0
3245,0,0.7174,0,1.3108,0.0,1.7263,0.0,1.577,0.0,0.1757,0.0,0.2751,0,0.0,0,none,0,0.0032454384958973126,1,0,0,0
3246,0,1.1215,0,0.7618,0.0,1.2031,0.0,1.142,0.0,1.7329,0.0,1.5023,0,0.0,0,none,0,-0.015349739789576822,0,0,0,0
3247,0,0.3918,0,0.8853,0.0,0.8896,0.0,0.578,0.0,0.1757,0.0,0.6768,0,0.0,0,none,0,-0.04957030981988292,0,0,0,0
3248,0,0.5779,0,0.0,0.0,0.7921,0.0,0.754,0.0,0.6409,0.0,0.6189,0,0.0,0,none,0,-0.05788588627345426,0,0,0,0
3249,0,0.9524,0,0.0,0.0,1.2031,0.0,1.2385,0.0,2.1888,0.0,1.9039,0,0.0,0,none,0,-0.0031328730099145496,0,0,0,0
3250,0,0.5524,0,0.7618,0.0,1.4261,0.0,1.503,0.0,0.1757,0.0,0.4846,0,0.0,0,none,0,-0.03971058912688347,0,0,0,0
3251,0,0.9752,0,0.0,0.0,1.2031,0.0,1.1425,0.0,0.0,0.0,0.8099,0,0.0,0,none,0,-0.05071804144347186,0,0,0,0
3252,0,1.0499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9072,0,0.0,0,none,0,0.006400307744876932,1,0,0,0
3253,0,1.0392,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,1.7515,0,0.0,0,none,0,0.0019701487658089767,1,0,0,0
3254,0,1.0506,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,1.8066,0,0.0,0,none,0,0.002488881932832643,1,0,0,0
3255,0,1.0498,0,0.2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9479,0,0.0,0,none,0,0.009368210610680772,1,0,0,0
3256,0,1.914,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,1.8702,0,0.0,0,none,0,0.04947740281119978,1,0,0,0
3257,0,1.0506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8066,0,0.0,0,none,0,0.00383933827677585,1,0,0,0
3258,0,3.0282,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.25,1,low,0,0.04434182727597319,1,0,0,1
3259,0,3.1622,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.25,1,low,0,0.04932285814209164,1,0,0,1
3260,0,3.0077,1,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.8347,0,0.25,1,low,0,0.07956852031901696,1,0,0,1
3261,0,2.4993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,0.041059405567614116,1,0,0,0
3262,0,1.71,0,0.0,0.0,0.9976,0.0,1.3734,0.0,2.6521,0.0,1.0078,0,0.0,0,none,0,0.0020205984492210893,1,0,0,0
3263,0,0.9469,0,0.0,0.0,0.9976,0.0,1.9485,0.0,0.0,0.0,1.7879,0,0.0,0,none,0,0.004132636018010505,1,0,0,0
3264,0,1.0474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3265,0,1.0348,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.01909276334167498,0,0,0,0
3266,0,1.0476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3267,0,0.3636,0,0.0,0.0,1.3401,0.0,0.3134,0.0,0.0,0.0,0.1907,0,0.0,0,none,0,0.055607318964340846,1,0,0,0
3268,0,0.41,0,0.0,0.0,0.5843,0.0,1.2037,0.0,2.6521,0.0,0.4014,0,0.0,0,none,0,-0.02122886394488266,0,0,0,0
3269,0,0.8866,0,0.0,0.0,1.3812,0.0,0.0,0.0,0.0,0.0,1.172,0,0.0,0,none,0,0.006411349613739459,1,0,0,0
3270,0,0.9345,0,0.0,0.0,1.7541,0.0,0.0,0.0,0.0,0.0,1.5157,0,0.0,0,none,0,0.002930984369932499,1,0,0,0
3271,0,0.9298,0,0.0,0.0,1.0661,0.0,1.3734,0.0,0.0,0.0,1.9019,0,0.0,0,none,0,-0.0006390504375937689,0,0,0,0
3272,0,0.7289,0,0.0,0.0,1.3401,0.0,1.2037,0.0,0.0,0.0,1.9019,0,0.0,0,none,0,0.006617800498378346,1,0,0,0
3273,0,0.995,0,0.0,0.0,1.2031,0.0,0.0,0.0,0.0,0.0,2.1789,0,0.0,0,none,0,0.010749502072328831,1,0,0,0
3274,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3275,0,0.4068,0,0.0,0.0,0.3812,0.0,0.5701,0.0,0.0,0.0,0.6373,0,0.0,0,none,0,-0.04589486060719211,0,0,0,0
3276,0,0.9112,0,0.0,0.0,0.7236,0.0,0.0,0.0,0.0,0.0,0.9745,0,0.0,0,none,0,0.002647279801226532,1,0,0,0
3277,0,0.9623,0,0.0,0.0,0.9291,0.0,0.0,0.0,0.0,0.0,1.3225,0,0.0,0,none,0,0.0033186233935564857,1,0,0,0
3278,0,0.979,0,0.0,0.0,0.9976,0.0,0.0,0.0,2.6521,0.0,1.4634,0,0.0,0,none,0,0.004177992216723381,1,0,0,0
3279,0,0.5155,0,0.0,0.0,0.3762,0.0,0.8641,0.0,0.0,0.0,0.356,0,0.0,0,none,0,-0.03527371072800045,0,0,0,0
3280,0,0.3122,0,0.0,0.0,0.3524,0.0,1.4048,0.0,0.0,0.0,0.7723,0,0.0,0,none,0,-0.03448961266133127,0,0,0,0
3281,0,0.9951,0,0.0,0.0,1.2031,0.0,1.9485,0.0,2.6521,0.0,2.1789,0,0.0,0,none,0,0.014532983479296324,1,0,0,0
3282,0,0.9593,0,0.0,0.0,1.0661,0.0,0.0,0.0,2.6521,0.0,1.9486,0,0.0,0,none,0,0.010624485878641343,1,0,0,0
3283,0,1.1688,0,0.0,0.0,0.8606,0.0,1.0339,0.0,2.6521,0.0,0.3704,0,0.0,0,none,0,-0.00909163992973977,0,0,0,0
3284,0,0.851,0,0.7618,0.0,2.0178,0.0,1.1685,0.0,0.1863,0.0,0.9051,0,0.0,0,none,0,-0.0484569397532546,0,0,0,0
3285,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3286,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3287,0,1.0476,0,0.3362,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.5054,0,0.0,0,none,0,-0.02251578646376501,0,0,0,0
3288,0,1.0487,0,0.8853,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.552,0,0.0,0,none,0,-0.017983819144266278,0,0,0,0
3289,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3290,0,1.0481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.0,2.5054,0,0.0,0,none,0,-0.021377325561621918,0,0,0,0
3291,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3292,0,1.0479,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.7291,0.0,2.552,0,0.0,0,none,0,-0.018735831137046077,0,0,0,0
3293,0,1.0483,0,0.0,0.0,0.0,0.0,1.4583,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.01416580438154319,0,0,0,0
3294,0,1.0479,0,0.8853,0.0,2.0178,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3295,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3296,0,1.0483,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.02666109889436241,0,0,0,0
3297,0,1.0473,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.037267644993091764,0,0,0,0
3298,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3299,0,1.0472,0,0.0,0.0,0.0,0.0,1.9485,0.0,0.7291,0.0,2.6697,0,0.0,0,none,0,-0.025884062693162957,0,0,0,0
3300,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3301,0,1.0487,0,0.0,0.0,0.0,0.0,0.0,0.0,5.4798,1.0,2.6697,0,0.0,0,none,0,-0.03666234151680131,0,0,0,0
3302,0,1.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.04200604852386863,0,0,0,0
3303,0,1.0463,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.552,0,0.0,0,none,0,-0.018735831137046077,0,0,0,0
3304,0,0.7948,0,0.8853,0.0,1.2031,0.0,1.1685,0.0,0.4556,0.0,1.0544,0,0.0,0,none,0,-0.04696415372176921,0,0,0,0
3305,0,1.0076,0,20.1653,1.0,0.7921,0.0,0.9685,0.0,8.3075,1.0,1.4258,0,0.0,0,none,0,-0.023584883608540108,0,0,0,0
3306,0,0.3849,0,6.6846,1.0,0.0,0.0,0.8265,0.0,2.6521,0.0,1.0719,0,0.0,0,none,0,-0.03469443147304735,0,0,0,0
3307,0,0.4918,0,3.507,1.0,0.0,0.0,1.3699,0.0,1.4593,0.0,1.1783,0,0.0,0,none,0,-0.03484663013562783,0,0,0,0
3308,0,0.8139,0,4.056,1.0,1.2031,0.0,1.5915,0.0,2.7359,0.0,1.6571,0,0.0,0,none,0,-0.019600551415619227,0,0,0,0
3309,0,1.2104,0,0.0,0.0,1.1993,0.0,2.4235,0.0,0.7291,0.0,0.6761,0,0.0,0,none,0,0.02538948659688034,1,0,0,0
3310,0,0.6875,0,0.0,0.0,1.7,0.0,1.2025,0.0,0.7291,0.0,0.5987,0,0.0,0,none,0,-0.06414865368978517,0,0,0,0
3311,0,0.8675,0,0.0,0.0,0.6265,0.0,1.2619,0.0,0.3644,0.0,0.5919,0,0.0,0,none,0,-0.04645614096570738,0,0,0,0
3312,0,0.633,0,0.0,0.0,2.2004,0.0,0.583,0.0,0.4556,0.0,0.4677,0,0.0,0,none,0,-0.039113619953862144,0,0,0,0
3313,0,0.6337,0,0.0,0.0,0.5093,0.0,1.6879,0.0,0.3644,0.0,0.725,0,0.0,0,none,0,-0.05666799495214497,0,0,0,0
3314,0,0.6669,0,0.0,0.0,1.6737,0.0,1.4583,0.0,0.6379,0.0,0.4712,0,0.0,0,none,0,-0.040248572358053625,0,0,0,0
3315,0,1.1216,0,0.0,0.0,0.0,0.0,2.5315,0.0,0.0,0.0,0.7897,0,0.0,0,none,0,0.017107534750732234,1,0,0,0
3316,0,0.6677,0,0.0,0.0,1.8792,0.0,1.9956,0.0,0.0,0.0,0.4635,0,0.0,0,none,0,-0.0070985799482287115,0,0,0,0
3317,0,0.3987,0,0.0,0.0,0.915,0.0,0.5423,0.0,0.7291,0.0,0.8464,0,0.0,0,none,0,-0.03944830238083313,0,0,0,0
3318,0,0.6643,0,0.0,0.0,0.9221,0.0,1.7838,0.0,0.0,0.0,0.7622,0,0.0,0,none,0,-0.05273072486478486,0,0,0,0
3319,0,0.5351,0,0.0,0.0,0.3723,0.0,0.794,0.0,0.5468,0.0,0.6898,0,0.0,0,none,0,-0.06867279523254743,0,0,0,0
3320,0,0.3226,0,0.0,0.0,1.6503,0.0,0.9186,0.0,0.6379,0.0,0.4559,0,0.0,0,none,0,-0.022536742989317238,0,0,0,0
3321,0,0.5238,0,0.0,0.0,1.0572,0.0,1.9485,0.0,0.2732,0.0,0.6755,0,0.0,0,none,0,-0.03502639882068087,0,0,0,0
3322,0,0.5342,0,0.0,0.0,0.4843,0.0,0.8337,0.0,0.4556,0.0,0.852,0,0.0,0,none,0,-0.06182232515215985,0,0,0,0
3323,0,0.6555,0,0.0,0.0,1.6366,0.0,1.1416,0.0,0.7291,0.0,0.406,0,0.0,0,none,0,-0.04041978924161649,0,0,0,0
3324,0,2.4299,0,0.0,0.0,0.8422,0.0,1.1413,0.0,0.4556,0.0,0.5209,0,0.0,0,none,0,0.04155269687049162,1,0,0,0
3325,0,0.8922,0,0.0,0.0,0.8606,0.0,1.1421,0.0,0.7318,0.0,0.7313,0,0.0,0,none,0,-0.0555715973205439,0,0,0,0
3326,1,0.6648,0,0.0,0.0,0.3043,0.0,0.9567,0.0,0.4556,0.0,0.289,0,0.0,0,none,0,-0.024186487635112885,0,0,0,0
3327,0,0.3728,0,0.0,0.0,0.8606,0.0,0.2837,0.0,0.1757,0.0,0.2943,0,0.0,0,none,0,0.04063412802263522,1,0,0,0
3328,0,0.9861,0,0.8853,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.552,0,0.0,0,none,0,-0.015493170240562848,0,0,0,0
3329,0,1.0245,0,0.0,0.0,1.3401,0.0,1.9485,0.0,0.0,0.0,2.5054,0,0.0,0,none,0,-0.0033550407945133753,0,0,0,0
3330,0,0.9868,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6521,0.0,2.5054,0,0.0,0,none,0,-0.009936547540709051,0,0,0,0
3331,0,1.0464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.0424386016571473,0,0,0,0
3332,0,1.0473,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.8347,0,0.0,0,none,0,-0.02548414428707957,0,0,0,0
3333,0,1.0344,0,0.3362,0.0,2.0178,0.0,1.9485,0.0,0.7291,0.0,2.3884,0,0.0,0,none,0,-0.001834637997179478,0,0,0,0
3334,0,1.0476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3335,0,1.0474,0,0.0,0.0,0.0,0.0,0.0,0.0,5.4798,1.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3336,0,1.0471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.0424386016571473,0,0,0,0
3337,0,1.0341,0,0.0,0.0,2.0178,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.029442521781087916,0,0,0,0
3338,0,1.0276,0,0.0,0.0,1.3401,0.0,0.0,0.0,0.6379,0.0,2.3884,0,0.0,0,none,0,-0.007073181522200933,0,0,0,0
3339,0,1.0473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3340,0,1.0373,0,0.0,0.0,1.3401,0.0,0.0,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.032008323153870144,0,0,0,0
3341,0,1.0473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347,0,0.0,0,none,0,-0.042607070996801444,0,0,0,0
3342,0,1.0478,0,0.0,0.0,0.0,0.0,1.9485,0.0,2.6521,0.0,2.6697,0,0.0,0,none,0,-0.025884062693162957,0,0,0,0
3343,0,1.0301,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.6697,0,0.0,0,none,0,-0.01695960728689999,0,0,0,0
3344,0,1.0279,0,0.0,0.0,2.0178,0.0,1.9485,0.0,0.0,0.0,2.5054,0,0.0,0,none,0,-0.003007179703437446,0,0,0,0
