window,label,maxz_s1,anom_s1,maxz_s2,anom_s2,maxz_s3,anom_s3,maxz_s4,anom_s4,maxz_s5,anom_s5,maxz_s6,anom_s6,confidence,flag_count,alert_level,alert_binary,velocity_s4,vel_zscore_s4,vel_alert_s4,accel_s4,velocity_s1,vel_zscore_s1,vel_alert_s1,velocity_s6,vel_zscore_s6,vel_alert_s6,vel_flag_count,enhanced_alert,velocity_only_alert,orig_fusion2
5470,0,0.5563,0,0.8853,0.0,1.5753,0.0,1.1732,0.0,0.5468,0.0,0.7622,0,0.0,0,none,0,0.5942000000000001,0.174,0.0,1.1577000000000002,-0.6688000000000001,0.3836,0,0.3388,0.625,0,0,0,0,0
5471,0,0.5169,0,0.0,0.0,1.1942,0.0,0.7792,0.0,0.0,0.0,0.7326,0,0.0,0,none,0,-0.394,0.1154,0.0,-0.9882000000000001,-0.03939999999999999,0.0225,0,-0.02959999999999996,0.0545,0,0,0,0,0
5472,0,0.6424,0,0.0,0.0,1.0231,0.0,1.0458,0.0,0.7291,0.0,0.8365,0,0.0,0,none,0,0.26660000000000006,0.078,0.0,0.6606000000000001,0.12549999999999994,0.0719,0,0.10389999999999999,0.1916,0,0,0,0,0
5473,0,0.4972,0,0.0,0.0,0.8924,0.0,1.2385,0.0,0.6409,0.0,1.0109,0,0.0,0,none,0,0.19269999999999987,0.0564,0.0,-0.07390000000000019,-0.1452,0.0832,0,0.1743999999999999,0.3217,0,0,0,0,0
5474,0,0.9359,0,0.0,0.0,1.2031,0.0,1.1087,0.0,1.1864,0.0,1.2288,0,0.0,0,none,0,-0.12979999999999992,0.0379,0.0,-0.3224999999999998,0.4387,0.2516,0,0.21789999999999998,0.4019,0,0,0,0,0
5475,0,0.2522,0,0.0,0.0,0.8606,0.0,0.8337,0.0,0.3644,0.0,0.4884,0,0.0,0,none,0,-0.275,0.0805,0.0,-0.1452000000000001,-0.6837,0.3922,0,-0.7404,1.3659,0,0,0,0,0
5476,0,0.6791,0,0.0,0.0,1.1794,0.0,3.2737,1.0,0.0,0.0,0.6992,0,0.5,1,low,0,2.44,0.715,0.0,2.715,0.42690000000000006,0.2448,0,0.21080000000000004,0.3888,0,0,0,0,0
5477,0,0.5513,0,0.0,0.0,0.6643,0.0,0.7488,0.0,0.6379,0.0,0.7144,0,0.0,0,none,0,-2.5248999999999997,0.7399,0.0,-4.9649,-0.12780000000000002,0.0733,0,0.015199999999999991,0.028,0,0,0,0,0
5478,0,2.5061,0,0.3362,0.0,0.8396,0.0,0.4985,0.0,0.182,0.0,0.5356,0,0.0,0,none,0,-0.2503,0.0733,0.0,2.2745999999999995,1.9548,1.1214,0,-0.17880000000000007,0.3298,0,0,0,0,0
5479,0,1.2777,0,0.0,0.0,1.4275,0.0,0.7444,0.0,0.1757,0.0,0.5209,0,0.0,0,none,0,0.24589999999999995,0.072,0.0,0.4962,-1.2284,0.7047,0,-0.014699999999999935,0.027,0,0,0,0,0
5480,0,0.7296,0,0.0,0.0,1.8375,0.0,1.4211,0.0,0.182,0.0,0.5029,0,0.0,0,none,0,0.6767000000000001,0.1982,0.0,0.4308000000000001,-0.5481,0.3144,0,-0.018000000000000016,0.0331,0,0,0,0,0
5481,0,0.6226,0,0.0,0.0,0.2667,0.0,1.736,0.0,0.182,0.0,0.566,0,0.0,0,none,0,0.31489999999999996,0.0922,0.0,-0.3618000000000001,-0.10699999999999998,0.0613,0,0.06309999999999993,0.1163,0,0,0,0,0
5482,0,0.6728,0,0.0,0.0,0.5093,0.0,1.7606,0.0,0.0,0.0,0.7974,0,0.0,0,none,0,0.024599999999999955,0.0071,0.0,-0.2903,0.05019999999999991,0.0287,0,0.23140000000000005,0.4268,0,0,0,0,0
5483,0,0.6132,0,0.0,0.0,0.7236,0.0,1.1732,0.0,0.0,0.0,1.0809,0,0.0,0,none,0,-0.5873999999999999,0.1721,0.0,-0.6119999999999999,-0.059599999999999986,0.0341,0,0.2835,0.523,0,0,0,0,0
5484,0,0.6047,0,0.0,0.0,1.059,0.0,1.2169,0.0,0.0,0.0,0.7772,0,0.0,0,none,0,0.04370000000000007,0.0127,0.0,0.6311,-0.008499999999999952,0.0048,0,-0.30369999999999997,0.5602,0,0,0,0,0
5485,0,0.5065,0,0.0,0.0,1.0821,0.0,1.3301,0.0,0.0,0.0,0.9401,0,0.0,0,none,0,0.11319999999999997,0.0331,0.0,0.0694999999999999,-0.09820000000000007,0.0563,0,0.16290000000000004,0.3005,0,0,0,0,0
5486,0,0.5983,0,0.0,0.0,1.4518,0.0,1.2581,0.0,0.0,0.0,0.9926,0,0.0,0,none,0,-0.07200000000000006,0.021,0.0,-0.18520000000000003,0.0918000000000001,0.0526,0,0.05249999999999999,0.0968,0,0,0,0,0
5487,0,0.6362,0,0.0,0.0,1.8792,0.0,3.0532,1.0,0.0,0.0,0.8078,0,0.5,1,low,0,1.7951,0.526,0.0,1.8671,0.037899999999999934,0.0217,0,-0.18480000000000008,0.3409,0,0,0,0,0
5488,0,0.4878,0,0.0,0.0,0.8517,0.0,1.2037,0.0,0.0,0.0,0.7305,0,0.0,0,none,0,-1.8495,0.5419,0.0,-3.6445999999999996,-0.14839999999999998,0.0851,0,-0.07729999999999992,0.1425,0,0,0,0,0
5489,0,0.2589,0,0.0,0.0,0.7796,0.0,1.2439,0.0,0.0,0.0,0.8644,0,0.0,0,none,0,0.040200000000000014,0.0117,0.0,1.8897,-0.2289,0.1313,0,0.1338999999999999,0.247,0,0,0,0,0
5490,0,0.8818,0,0.0,0.0,0.8317,0.0,0.6943,0.0,0.5468,0.0,0.7437,0,0.0,0,none,0,-0.5496,0.161,0.0,-0.5898,0.6229,0.3573,0,-0.12069999999999992,0.2226,0,0,0,0,0
5491,0,0.5009,0,0.0,0.0,0.7612,0.0,0.5565,0.0,0.4556,0.0,0.8549,0,0.0,0,none,0,-0.13780000000000003,0.0403,0.0,0.41179999999999994,-0.3809,0.2185,0,0.11119999999999997,0.2051,0,0,0,0,0
5492,0,0.5589,0,0.0,0.0,0.7236,0.0,1.2581,0.0,0.0,0.0,0.9032,0,0.0,0,none,0,0.7016,0.2055,0.0,0.8394,0.05799999999999994,0.0332,0,0.04830000000000001,0.089,0,0,0,0,0
5493,0,0.3884,0,0.0,0.0,1.6052,0.0,0.0,0.0,0.6379,0.0,0.6837,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.17049999999999993,0.0977,0,-0.21950000000000003,0.4049,0,0,0,0,0
5494,0,0.6656,0,0.0,0.0,0.8777,0.0,1.0048,0.0,0.4556,0.0,1.8412,0,0.0,0,none,0,-0.2533000000000001,0.0741,0.0,-0.9549000000000001,0.27719999999999995,0.159,0,1.1575,2.1355,0,0,0,0,0
5495,0,0.563,0,0.0,0.0,2.0178,0.0,2.1919,0.0,0.6379,0.0,1.3545,0,0.0,0,none,0,1.1871,0.3478,0.0,1.4404000000000001,-0.10260000000000002,0.0588,0,-0.4866999999999999,0.8979,0,0,0,0,0
5496,0,0.6398,0,0.0,0.0,1.0572,0.0,1.1297,0.0,0.0,0.0,0.7606,0,0.0,0,none,0,-1.0622,0.3112,0.0,-2.2493,0.07680000000000009,0.044,0,-0.5939,1.0957,0,0,0,0,0
5497,0,0.5796,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.7107,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.06020000000000003,0.0345,0,-0.049900000000000055,0.092,0,0,0,0,0
5498,0,2.1483,0,0.0,0.0,0.7921,0.0,1.9485,0.0,0.182,0.0,0.7572,0,0.0,0,none,0,0.8188,0.2399,0.0,1.881,1.5686999999999998,0.8999,0,0.046499999999999986,0.0857,0,0,0,0,0
5499,0,0.7744,0,0.7618,0.0,0.9976,0.0,1.4211,0.0,0.3681,0.0,0.4559,0,0.0,0,none,0,-0.5273999999999999,0.1545,0.0,-1.3461999999999998,-1.3739,0.7881,0,-0.30129999999999996,0.5558,0,0,0,0,0
5500,0,0.2804,0,0.0,0.0,0.6551,0.0,1.0035,0.0,0.6379,0.0,1.3078,0,0.0,0,none,0,-0.41759999999999997,0.1223,0.0,0.1097999999999999,-0.494,0.2833,0,0.8519000000000001,1.5717,0,0,0,0,0
5501,0,0.6305,0,0.0,0.0,1.3864,0.0,2.0244,0.0,0.0,0.0,0.7297,0,0.0,0,none,0,1.0209,0.2991,0.0,1.4385,0.35009999999999997,0.2008,0,-0.5781000000000001,1.0665,0,0,0,0,0
5502,0,0.6772,0,0.0,0.0,0.3524,0.0,0.6639,0.0,0.0,0.0,0.8631,0,0.0,0,none,0,-1.3605,0.3986,0.0,-2.3814,0.046700000000000075,0.0267,0,0.13339999999999996,0.246,0,0,0,0,0
5503,0,0.6419,0,0.0,0.0,1.1282,0.0,0.3238,0.0,0.0,0.0,0.764,0,0.0,0,none,0,-0.34010000000000007,0.0996,0.0,1.0204,-0.0353,0.0202,0,-0.09909999999999997,0.1827,0,0,0,0,0
5504,0,0.5783,0,0.0,0.0,1.9223,0.0,1.1188,0.0,0.7291,0.0,0.5109,0,0.0,0,none,0,0.795,0.2329,0.0,1.1351,-0.06359999999999999,0.0364,0,-0.2531,0.4669,0,0,0,0,0
5505,0,0.5118,0,0.0,0.0,1.093,0.0,0.6642,0.0,0.0,0.0,0.6712,0,0.0,0,none,0,-0.4546,0.1331,0.0,-1.2496,-0.0665,0.0381,0,0.1603,0.2957,0,0,0,0,0
5506,0,0.5118,0,0.0,0.0,1.6535,0.0,1.2113,0.0,0.4556,0.0,0.2609,0,0.0,0,none,0,0.5471,0.1602,0.0,1.0017,0.0,-0.0001,0,-0.4103,0.7569,0,0,0,0,0
5507,0,0.2905,0,0.0,0.0,1.0076,0.0,0.9185,0.0,0.1757,0.0,0.8784,0,0.0,0,none,0,-0.29280000000000006,0.0857,0.0,-0.8399000000000001,-0.22130000000000005,0.1269,0,0.6174999999999999,1.1392,0,0,0,0,0
5508,0,0.5432,0,0.0,0.0,1.5674,0.0,0.4727,0.0,0.459,0.0,1.586,0,0.0,0,none,0,-0.4458,0.1306,0.0,-0.1529999999999999,0.25270000000000004,0.1449,0,0.7076000000000001,1.3054,0,0,0,0,0
5509,0,0.294,0,0.0,0.0,0.8383,0.0,0.7488,0.0,0.4556,0.0,0.5099,0,0.0,0,none,0,0.2761,0.0808,0.0,0.7219,-0.24920000000000003,0.1429,0,-1.0761,1.9853,0,0,0,0,0
5510,0,1.5533,0,0.0,0.0,0.4854,0.0,2.6345,0.0,0.7291,0.0,1.0794,0,0.0,0,none,0,1.8857,0.5525,0.0,1.6096,1.2592999999999999,0.7224,0,0.5694999999999999,1.0506,0,0,0,0,0
5511,0,0.6592,0,0.0,0.0,1.3997,0.0,3.305,1.0,0.0,0.0,0.3635,0,0.5,1,low,0,0.6705000000000001,0.1964,0.0,-1.2151999999999998,-0.8940999999999999,0.5129,0,-0.7159,1.3207,0,0,0,0,0
5512,0,0.6731,0,0.0,0.0,0.3723,0.0,0.3243,0.0,0.7291,0.0,0.664,0,0.0,0,none,0,-2.9807,0.8734,0.0,-3.6512000000000002,0.013900000000000023,0.0079,0,0.30050000000000004,0.5543,0,0,0,0,0
5513,0,1.0374,0,0.0,0.0,0.7921,0.0,1.8224,0.0,0.0,0.0,0.6164,0,0.0,0,none,0,1.4981,0.4389,0.0,4.4788,0.36430000000000007,0.2089,0,-0.04760000000000009,0.0877,0,0,0,0,0
5514,0,0.6894,0,0.0,0.0,1.7422,0.0,2.0737,0.0,0.7291,0.0,0.4551,0,0.0,0,none,0,0.2513000000000001,0.0736,0.0,-1.2468,-0.3480000000000001,0.1996,0,-0.16129999999999994,0.2975,0,0,0,0,0
5515,0,0.6788,0,0.0,0.0,1.8792,0.0,1.9485,0.0,0.7291,0.0,0.5831,0,0.0,0,none,0,-0.1252000000000002,0.0366,0.0,-0.3765000000000003,-0.010600000000000054,0.006,0,0.12799999999999995,0.2361,0,0,0,0,0
5516,0,0.6816,0,0.0,0.0,1.2136,0.0,0.8771,0.0,0.5468,0.0,0.58,0,0.0,0,none,0,-1.0714,0.3139,0.0,-0.9461999999999997,0.0028000000000000247,0.0015,0,-0.0030999999999999917,0.0056,0,0,0,0,0
5517,0,0.6949,0,0.0,0.0,1.2841,0.0,1.0116,0.0,0.0,0.0,0.7159,0,0.0,0,none,0,0.13450000000000006,0.0393,0.0,1.2059,0.013299999999999979,0.0076,0,0.13590000000000002,0.2506,0,0,0,0,0
5518,0,0.6357,0,0.0,0.0,1.8107,0.0,1.4583,0.0,0.0,0.0,0.6859,0,0.0,0,none,0,0.4466999999999999,0.1308,0.0,0.3121999999999998,-0.05919999999999992,0.0339,0,-0.030000000000000027,0.0553,0,0,0,0,0
5519,0,0.6286,0,0.0,0.0,1.6737,0.0,1.2885,0.0,0.0,0.0,0.703,0,0.0,0,none,0,-0.16979999999999995,0.0497,0.0,-0.6164999999999998,-0.007099999999999995,0.004,0,0.017100000000000004,0.0315,0,0,0,0,0
5520,0,0.5219,0,0.0,0.0,0.6412,0.0,0.4941,0.0,0.6379,0.0,0.5753,0,0.0,0,none,0,-0.7944,0.2327,0.0,-0.6246,-0.10670000000000002,0.0611,0,-0.12769999999999992,0.2355,0,0,0,0,0
5521,0,0.672,0,0.0,0.0,0.4363,0.0,0.7645,0.0,0.4556,0.0,0.8425,0,0.0,0,none,0,0.2704,0.0792,0.0,1.0648,0.1501,0.086,0,0.2672,0.4929,0,0,0,0,0
5522,0,0.5408,0,0.0,0.0,0.6463,0.0,0.5285,0.0,0.4556,0.0,0.7504,0,0.0,0,none,0,-0.236,0.0691,0.0,-0.5064,-0.1312000000000001,0.0752,0,-0.09210000000000007,0.1698,0,0,0,0,0
5523,0,0.5032,0,0.0,0.0,0.2442,0.0,1.0781,0.0,0.7291,0.0,1.2956,0,0.0,0,none,0,0.5496000000000001,0.161,0.0,0.7856000000000001,-0.03759999999999997,0.0215,0,0.5452000000000001,1.0058,0,0,0,0,0
5524,0,0.59,0,0.0,0.0,1.3271,0.0,0.8391,0.0,0.6409,0.0,1.1142,0,0.0,0,none,0,-0.2390000000000001,0.0699,0.0,-0.7886000000000002,0.08679999999999999,0.0497,0,-0.1814,0.3346,0,0,0,0,0
5525,0,0.9448,0,0.0,0.0,0.8606,0.0,0.9029,0.0,1.0045,0.0,0.9465,0,0.0,0,none,0,0.06380000000000008,0.0186,0.0,0.3028000000000002,0.3548,0.2035,0,-0.16770000000000007,0.3093,0,0,0,0,0
5526,0,0.9387,0,0.0,0.0,0.9976,0.0,1.343,0.0,0.2772,0.0,0.6253,0,0.0,0,none,0,0.44009999999999994,0.1289,0.0,0.37629999999999986,-0.006099999999999994,0.0034,0,-0.32120000000000004,0.5925,0,0,0,0,0
5527,0,0.2634,0,0.0,0.0,1.7163,0.0,0.2983,0.0,0.3644,0.0,0.4335,0,0.0,0,none,0,-1.0447,0.3061,0.0,-1.4848,-0.6753,0.3874,0,-0.19179999999999997,0.3538,0,0,0,0,0
5528,0,0.3366,0,0.0,0.0,0.7921,0.0,0.579,0.0,0.1863,0.0,0.366,0,0.0,0,none,0,0.28069999999999995,0.0822,0.0,1.3254,0.07319999999999999,0.0419,0,-0.0675,0.1244,0,0,0,0,0
5529,0,0.5466,0,0.0,0.0,0.9997,0.0,0.3439,0.0,0.7318,0.0,1.3394,0,0.0,0,none,0,-0.23509999999999998,0.0688,0.0,-0.5157999999999999,0.20999999999999996,0.1204,0,0.9733999999999999,1.7958,0,0,0,0,0
5530,0,0.6614,0,0.0,0.0,1.2627,0.0,1.2041,0.0,0.7291,0.0,0.7404,0,0.0,0,none,0,0.8602,0.252,0.0,1.0953,0.11480000000000001,0.0658,0,-0.599,1.1051,0,0,0,0,0
5531,0,0.6337,0,0.0,0.0,0.5093,0.0,0.8012,0.0,0.2732,0.0,0.7379,0,0.0,0,none,0,-0.4028999999999999,0.118,0.0,-1.2631,-0.027699999999999947,0.0158,0,-0.0024999999999999467,0.0045,0,0,0,0,0
5532,0,0.7007,0,0.0,0.0,0.5319,0.0,0.5251,0.0,0.1863,0.0,0.5597,0,0.0,0,none,0,-0.2761,0.0808,0.0,0.1267999999999999,0.06699999999999995,0.0384,0,-0.17820000000000003,0.3287,0,0,0,0,0
5533,0,0.4967,0,0.0,0.0,0.9922,0.0,0.6639,0.0,0.2772,0.0,0.3259,0,0.0,0,none,0,0.13880000000000003,0.0406,0.0,0.41490000000000005,-0.20400000000000001,0.117,0,-0.23379999999999995,0.4313,0,0,0,0,0
5534,0,0.6094,0,0.0,0.0,0.7921,0.0,0.7792,0.0,0.182,0.0,0.6509,0,0.0,0,none,0,0.11529999999999996,0.0337,0.0,-0.023500000000000076,0.11270000000000008,0.0646,0,0.325,0.5995,0,0,0,0,0
5535,0,0.6611,0,0.0,0.0,0.8517,0.0,0.4397,0.0,0.0,0.0,0.8088,0,0.0,0,none,0,-0.3395,0.0994,0.0,-0.4548,0.05169999999999997,0.0296,0,0.15789999999999993,0.2912,0,0,0,0,0
5536,0,0.7347,0,0.0,0.0,1.1166,0.0,1.1087,0.0,0.55,0.0,1.1054,0,0.0,0,none,0,0.669,0.196,0.0,1.0085000000000002,0.0736,0.0422,0,0.2966,0.5471,0,0,0,0,0
5537,0,0.4171,0,0.0,0.0,1.198,0.0,0.3871,0.0,0.182,0.0,0.8941,0,0.0,0,none,0,-0.7216,0.2114,0.0,-1.3906,-0.3176,0.1821,0,-0.21129999999999993,0.3898,0,0,0,0,0
5538,0,0.6723,0,0.0,0.0,0.6283,0.0,0.5701,0.0,0.6379,0.0,0.6956,0,0.0,0,none,0,0.18300000000000005,0.0535,0.0,0.9046000000000001,0.2552,0.1463,0,-0.1985,0.3661,0,0,0,0,0
5539,0,0.6939,0,0.7618,0.0,1.0273,0.0,1.0344,0.0,0.4556,0.0,0.423,0,0.0,0,none,0,0.46429999999999993,0.136,0.0,0.2812999999999999,0.021599999999999953,0.0123,0,-0.2726,0.5029,0,0,0,0,0
5540,0,0.7098,0,0.0,0.0,1.2977,0.0,1.0035,0.0,0.6379,0.0,0.916,0,0.0,0,none,0,-0.030899999999999928,0.009,0.0,-0.49519999999999986,0.015900000000000025,0.0091,0,0.49300000000000005,0.9095,0,0,0,0,0
5541,0,0.4641,0,0.0,0.0,1.4682,0.0,1.3734,0.0,0.4556,0.0,1.3759,0,0.0,0,none,0,0.3698999999999999,0.1083,0.0,0.4007999999999998,-0.24569999999999997,0.1409,0,0.45989999999999986,0.8484,0,0,0,0,0
5542,0,0.5223,0,0.0,0.0,0.8606,0.0,1.5497,0.0,0.0,0.0,1.3167,0,0.0,0,none,0,0.17630000000000012,0.0516,0.0,-0.19359999999999977,0.058199999999999974,0.0333,0,-0.05919999999999992,0.1091,0,0,0,0,0
5543,0,0.6374,0,0.0,0.0,1.5367,0.0,1.2037,0.0,0.0,0.0,0.7775,0,0.0,0,none,0,-0.3460000000000001,0.1013,0.0,-0.5223000000000002,0.11509999999999998,0.066,0,-0.5392,0.9947,0,0,0,0,0
5544,0,0.6332,0,0.0,0.0,1.1257,0.0,0.7792,0.0,0.7291,0.0,0.7887,0,0.0,0,none,0,-0.4245,0.1243,0.0,-0.0784999999999999,-0.0041999999999999815,0.0023,0,0.011199999999999988,0.0206,0,0,0,0,0
5545,0,0.6676,0,0.0,0.0,0.6209,0.0,1.0883,0.0,0.7291,0.0,0.7647,0,0.0,0,none,0,0.30910000000000004,0.0905,0.0,0.7336,0.034399999999999986,0.0197,0,-0.02399999999999991,0.0442,0,0,0,0,0
5546,0,0.5315,0,0.0,0.0,1.3936,0.0,1.3973,0.0,0.0,0.0,0.5755,0,0.0,0,none,0,0.30899999999999994,0.0905,0.0,-0.00010000000000010001,-0.1361,0.078,0,-0.18920000000000003,0.349,0,0,0,0,0
5547,0,0.6399,0,0.0,0.0,1.6052,0.0,1.2037,0.0,0.7291,0.0,0.7062,0,0.0,0,none,0,-0.1936,0.0566,0.0,-0.5025999999999999,0.10840000000000005,0.0621,0,0.13070000000000004,0.241,0,0,0,0,0
5548,0,0.5166,0,0.0,0.0,0.3507,0.0,0.5968,0.0,0.0,0.0,0.9126,0,0.0,0,none,0,-0.6069,0.1778,0.0,-0.4133,-0.12330000000000008,0.0707,0,0.20639999999999992,0.3807,0,0,0,0,0
5549,0,0.6302,0,0.0,0.0,1.1942,0.0,0.949,0.0,0.0,0.0,0.8303,0,0.0,0,none,0,0.35219999999999996,0.1031,0.0,0.9591,0.11360000000000003,0.0651,0,-0.08229999999999993,0.1518,0,0,0,0,0
5550,0,0.2678,0,0.0,0.0,0.8503,0.0,1.3651,0.0,0.7291,0.0,0.7378,0,0.0,0,none,0,0.4161,0.1219,0.0,0.06390000000000007,-0.3624,0.2078,0,-0.09250000000000003,0.1706,0,0,0,0,0
5551,0,0.6269,0,0.0,0.0,1.1942,0.0,0.949,0.0,0.6379,0.0,0.7897,0,0.0,0,none,0,-0.4161,0.1219,0.0,-0.8322,0.35910000000000003,0.2059,0,0.051899999999999946,0.0957,0,0,0,0,0
5552,0,0.488,0,0.0,0.0,0.5867,0.0,0.9972,0.0,0.3644,0.0,0.6143,0,0.0,0,none,0,0.04820000000000002,0.014,0.0,0.46430000000000005,-0.13890000000000002,0.0796,0,-0.1754,0.3235,0,0,0,0,0
5553,0,1.5425,0,0.0,0.0,0.5284,0.0,0.8641,0.0,0.1757,0.0,0.4559,0,0.0,0,none,0,-0.1331,0.0389,0.0,-0.18130000000000002,1.0545,0.6049,0,-0.15839999999999993,0.2922,0,0,0,0,0
5554,0,1.6547,0,0.0,0.0,0.9291,0.0,1.9485,0.0,0.7318,0.0,0.5381,0,0.0,0,none,0,1.0844,0.3177,0.0,1.2175,0.11220000000000008,0.0643,0,0.0822,0.1516,0,0,0,0,0
5555,0,0.6041,0,0.0,0.0,1.1072,0.0,1.1333,0.0,0.1757,0.0,0.7485,0,0.0,0,none,0,-0.8151999999999999,0.2388,0.0,-1.8996,-1.0506000000000002,0.6027,0,0.21040000000000003,0.3881,0,0,0,0,0
5556,0,0.6729,0,0.0,0.0,1.2012,0.0,0.8388,0.0,0.0,0.0,0.7187,0,0.0,0,none,0,-0.2945,0.0862,0.0,0.5206999999999999,0.06880000000000008,0.0394,0,-0.02980000000000005,0.0549,0,0,0,0,0
5557,0,0.65,0,0.0,0.0,1.8107,0.0,1.4583,0.0,0.0,0.0,0.8745,0,0.0,0,none,0,0.6194999999999999,0.1815,0.0,0.9139999999999999,-0.02290000000000003,0.0131,0,0.15580000000000005,0.2874,0,0,0,0,0
5558,0,0.5312,0,0.0,0.0,0.5093,0.0,0.867,0.0,0.0,0.0,0.7502,0,0.0,0,none,0,-0.5912999999999999,0.1732,0.0,-1.2107999999999999,-0.11880000000000002,0.0681,0,-0.12430000000000008,0.2292,0,0,0,0,0
5559,0,1.4074,0,0.0,0.0,1.2031,0.0,0.7565,0.0,0.6409,0.0,0.6423,0,0.0,0,none,0,-0.11050000000000004,0.0323,0.0,0.4807999999999999,0.8762,0.5026,0,-0.1079,0.199,0,0,0,0,0
5560,0,1.4131,0,0.0,0.0,2.0178,0.0,1.2037,0.0,2.0976,0.0,1.8428,0,0.0,0,none,0,0.44720000000000004,0.131,0.0,0.5577000000000001,0.005700000000000038,0.0032,0,1.2005,2.2148,0,0,0,0,0
5561,0,0.7232,0,0.0,0.0,0.9291,0.0,0.8685,0.0,1.0045,0.0,1.5976,0,0.0,0,none,0,-0.33519999999999994,0.0981,0.0,-0.7824,-0.6899000000000001,0.3957,0,-0.24520000000000008,0.4523,0,0,0,0,0
5562,0,0.5268,0,0.8853,0.0,0.0,0.0,0.4092,0.0,1.0045,0.0,1.0463,0,0.0,0,none,0,-0.45930000000000004,0.1345,0.0,-0.1241000000000001,-0.1963999999999999,0.1126,0,-0.5512999999999999,1.0171,0,0,0,0,0
5563,0,0.6237,0,0.8853,0.0,1.3326,0.0,0.4397,0.0,0.4556,0.0,0.5883,0,0.0,0,none,0,0.03049999999999997,0.0088,0.0,0.4898,0.09689999999999999,0.0555,0,-0.45799999999999996,0.8449,0,0,0,0,0
5564,0,0.6414,0,0.3362,0.0,1.5307,0.0,1.5437,0.0,0.7291,0.0,0.7137,0,0.0,0,none,0,1.104,0.3234,0.0,1.0735000000000001,0.017699999999999938,0.0101,0,0.12539999999999996,0.2313,0,0,0,0,0
5565,0,0.64,0,0.8853,0.0,1.0385,0.0,1.0212,0.0,0.4556,0.0,0.5698,0,0.0,0,none,0,-0.5225,0.153,0.0,-1.6265,-0.0013999999999999568,0.0007,0,-0.14390000000000003,0.2654,0,0,0,0,0
5566,0,0.3987,0,0.2128,0.0,0.219,0.0,0.5471,0.0,0.2732,0.0,0.3841,0,0.0,0,none,0,-0.4741000000000001,0.1388,0.0,0.04839999999999989,-0.24130000000000001,0.1384,0,-0.18569999999999998,0.3425,0,0,0,0,0
5567,0,0.3321,0,0.0,0.0,1.006,0.0,0.9629,0.0,0.2772,0.0,1.074,0,0.0,0,none,0,0.41579999999999995,0.1218,0.0,0.8899,-0.06659999999999999,0.0381,0,0.6899000000000001,1.2728,0,0,0,0,0
5568,0,0.3571,0,0.0,0.0,0.8924,0.0,0.9802,0.0,0.7291,0.0,0.6675,0,0.0,0,none,0,0.017299999999999982,0.005,0.0,-0.39849999999999997,0.024999999999999967,0.0143,0,-0.4065000000000001,0.7499,0,0,0,0,0
5569,0,0.5025,0,0.0,0.0,0.7694,0.0,0.9545,0.0,0.0,0.0,0.6408,0,0.0,0,none,0,-0.025699999999999945,0.0074,0.0,-0.04299999999999993,0.14539999999999997,0.0833,0,-0.026699999999999946,0.0492,0,0,0,0,0
5570,0,0.7019,0,0.0,0.0,0.9264,0.0,1.5128,0.0,0.0,0.0,0.7922,0,0.0,0,none,0,0.5582999999999999,0.1635,0.0,0.5839999999999999,0.19940000000000002,0.1143,0,0.15139999999999998,0.2792,0,0,0,0,0
5571,0,0.669,0,0.0,0.0,1.9476,0.0,0.0,0.0,0.0,0.0,0.6593,0,0.0,0,none,0,0.0,0.0,0.0,0.0,-0.03289999999999993,0.0188,0,-0.13290000000000002,0.2451,0,0,0,0,0
5572,0,0.6637,0,0.0,0.0,1.8792,0.0,1.9485,0.0,0.0,0.0,0.4884,0,0.0,0,none,0,0.4357,0.1276,0.0,-0.12259999999999993,-0.005300000000000082,0.003,0,-0.1709,0.3152,0,0,0,0,0
5573,0,0.6585,0,0.0,0.0,1.8792,0.0,1.9485,0.0,0.7291,0.0,0.6712,0,0.0,0,none,0,0.0,-0.0001,0.0,-0.4357,-0.005199999999999982,0.0029,0,0.18280000000000002,0.3372,0,0,0,0,0
5574,0,0.4508,0,0.0,0.0,0.9887,0.0,0.7792,0.0,0.0,0.0,0.7179,0,0.0,0,none,0,-1.1692999999999998,0.3426,0.0,-1.1692999999999998,-0.2077,0.1191,0,0.046699999999999964,0.0861,0,0,0,0,0
5575,0,0.6474,0,0.0,0.0,0.9251,0.0,1.016,0.0,0.6379,0.0,0.3543,0,0.0,0,none,0,0.2368,0.0693,0.0,1.4061,0.1966,0.1127,0,-0.3636,0.6708,0,0,0,0,0
5576,0,0.675,0,0.0,0.0,0.3909,0.0,1.5692,0.0,0.7291,0.0,0.5288,0,0.0,0,none,0,0.5531999999999999,0.162,0.0,0.3163999999999999,0.02760000000000007,0.0158,0,0.17450000000000004,0.3219,0,0,0,0,0
5577,0,0.9832,0,0.0,0.0,1.2152,0.0,0.4115,0.0,0.6379,0.0,0.5859,0,0.0,0,none,0,-1.1577,0.3392,0.0,-1.7108999999999999,0.3081999999999999,0.1767,0,0.05709999999999993,0.1053,0,0,0,0,0
