window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_byte_volume,z_bwd_byte_volume,z_flow_bytes_per_s,z_flow_packets_per_s,z_avg_packet_size
4375,0,0.6149,0.2292,0,s1,0.2321,0.0397,0.2324,0.6149,0.0268
4376,0,0.572,0.3025,0,s1,0.2507,0.0512,0.1815,0.572,0.4569
4377,0,0.7009,0.2436,0,s1,0.0129,0.05,0.3736,0.7009,0.0805
4378,0,0.5032,0.2786,0,s1,0.1262,0.0512,0.3456,0.3669,0.5032
4379,0,0.9149,0.3811,0,s1,0.1955,0.0512,0.0832,0.9149,0.6606
4380,0,0.5837,0.2954,0,s1,0.2626,0.0513,0.1658,0.4136,0.5837
4381,0,0.4803,0.2261,0,s1,0.1006,0.0423,0.3402,0.1671,0.4803
4382,0,0.6996,0.3638,0,s1,0.1037,0.0213,0.3671,0.6996,0.6272
4383,0,0.5645,0.2889,0,s1,0.2707,0.0513,0.162,0.5645,0.3962
4384,0,0.4859,0.2201,0,s1,0.066,0.0422,0.2762,0.2304,0.4859
4385,0,0.7003,0.3677,0,s1,0.1344,0.0286,0.3681,0.7003,0.607
4386,0,0.6921,0.2979,0,s1,0.273,0.0515,0.3518,0.6921,0.121
4387,0,0.5524,0.2892,0,s1,0.2382,0.0499,0.3259,0.5524,0.2798
4388,0,0.3019,0.2104,0,s1,0.2398,0.0504,0.3019,0.2219,0.2381
4389,0,0.5712,0.3332,0,s1,0.1197,0.0425,0.3724,0.5712,0.5601
4390,0,0.6389,0.3202,0,s1,0.2708,0.0514,0.2728,0.6389,0.3672
4391,0,0.6653,0.2679,0,s1,0.1698,0.0462,0.3057,0.6653,0.1526
4392,0,0.6702,0.3399,0,s1,0.2489,0.0508,0.334,0.6702,0.3956
4393,0,0.5698,0.2455,0,s1,0.1638,0.049,0.3502,0.5698,0.0947
4394,0,2.7622,0.8655,0,s1,0.2865,0.0518,0.2946,2.7622,0.9322
4395,0,1.0084,0.4488,0,s1,0.2898,0.0519,0.0135,0.8802,1.0084
4396,0,0.4604,0.283,0,s1,0.2371,0.1269,0.162,0.4604,0.4286
4397,0,0.2918,0.1937,0,s1,0.0577,0.048,0.285,0.2862,0.2918
4398,0,1.9814,0.6864,0,s1,0.1823,0.254,0.3406,0.6737,1.9814
4399,0,0.6702,0.231,0,s1,0.017,0.0417,0.3247,0.6702,0.1015
4400,0,0.5522,0.2872,0,s1,0.2076,0.0493,0.3101,0.5522,0.3169
4401,0,0.6613,0.3116,0,s1,0.11,0.0509,0.3346,0.6613,0.4011
4402,0,0.814,0.3092,0,s1,0.2048,0.0514,0.3243,0.1513,0.814
4403,0,0.5661,0.2767,0,s1,0.1566,0.0382,0.1352,0.5661,0.4874
4404,0,0.6367,0.2336,0,s1,0.1915,0.0506,0.2184,0.0709,0.6367
4405,0,5.4296,1.55,1,s1,0.6749,0.0129,5.4296,1.0749,0.5575
4406,0,0.6286,0.3352,0,s1,0.2625,0.0514,0.2904,0.6286,0.4431
4407,0,0.646,0.2857,0,s1,0.0737,0.0303,0.2932,0.646,0.3854
4408,0,0.5767,0.2017,0,s1,0.2053,0.0486,0.1757,0.5767,0.0024
4409,0,0.9592,0.4876,0,s1,0.9592,0.0248,0.26,0.6402,0.5538
4410,0,0.5664,0.2565,0,s1,0.2626,0.0512,0.1099,0.5664,0.2924
4411,0,0.7611,0.3281,0,s1,0.03,0.0109,0.2163,0.6222,0.7611
4412,0,0.5548,0.2384,0,s1,0.2618,0.0512,0.0601,0.5548,0.2639
4413,0,0.6414,0.2635,0,s1,0.1097,0.0416,0.2585,0.6414,0.2664
4414,0,0.558,0.2411,0,s1,0.2633,0.0512,0.0811,0.558,0.2521
4415,0,0.5345,0.2227,0,s1,0.0433,0.0467,0.1857,0.5345,0.3033
4416,0,0.5233,0.213,0,s1,0.2619,0.0512,0.01,0.5233,0.2188
4417,0,0.5303,0.2224,0,s1,0.26,0.0511,0.0223,0.5303,0.2483
4418,1,0.5641,0.1801,0,s1,0.0812,0.0401,0.1003,0.5641,0.1148
4419,0,0.5079,0.2819,0,s1,0.2415,0.0513,0.2831,0.3257,0.5079
4420,0,0.5865,0.1973,0,s1,0.0473,0.0427,0.215,0.5865,0.0949
4421,0,0.5484,0.3085,0,s1,0.2687,0.0515,0.1744,0.4997,0.5484
4422,0,0.162,0.1025,0,s1,0.162,0.031,0.099,0.1395,0.0808
4423,0,0.2208,0.1282,0,s1,0.1659,0.0495,0.1883,0.0163,0.2208
4424,0,0.2407,0.1184,0,s1,0.1928,0.0408,0.2407,0.0088,0.1088
4425,0,1.0254,0.4912,0,s1,0.2923,0.0519,0.2762,0.8103,1.0254
4426,0,2.2153,0.7606,0,s1,0.2918,0.0519,0.2103,2.2153,1.0337
4427,0,1.3723,0.6012,0,s1,0.2926,0.0519,0.2551,1.3723,1.0342
4428,0,1.017,0.464,0,s1,0.2908,0.0518,0.2918,0.6685,1.017
4429,0,0.9239,0.3476,0,s1,0.283,0.0518,0.291,0.1884,0.9239
4430,0,0.7911,0.3057,0,s1,0.1619,0.0205,0.2155,0.3394,0.7911
4431,0,0.9026,0.3608,0,s1,0.2851,0.0518,0.2884,0.2763,0.9026
4432,0,0.9925,0.4174,0,s1,0.2898,0.0518,0.2874,0.4655,0.9925
4433,0,0.9436,0.3789,0,s1,0.2867,0.0518,0.3085,0.3041,0.9436
4434,0,0.9402,0.3506,0,s1,0.2869,0.0518,0.2957,0.1786,0.9402
4435,0,0.4865,0.228,0,s1,0.206,0.05,0.2313,0.166,0.4865
4436,0,1.0139,0.3974,0,s1,0.2907,0.0518,0.3308,0.2996,1.0139
4437,0,1.0376,0.3932,0,s1,0.2927,0.0519,0.3283,0.2555,1.0376
4438,0,0.9742,0.2752,0,s1,0.2904,0.0518,0.0484,0.0111,0.9742
4439,0,0.5292,0.252,0,s1,0.1051,0.0239,0.2731,0.5292,0.3286
4440,0,0.9619,0.3981,0,s1,0.2898,0.0518,0.3266,0.3604,0.9619
4441,0,0.9335,0.3805,0,s1,0.2868,0.0518,0.2971,0.3332,0.9335
4442,0,0.9486,0.3773,0,s1,0.2887,0.0518,0.2927,0.3048,0.9486
4443,0,0.5456,0.2209,0,s1,0.1569,0.0505,0.2195,0.1318,0.5456
4444,0,0.6978,0.339,0,s1,0.2226,0.0503,0.3213,0.4031,0.6978
4445,0,0.9824,0.3662,0,s1,0.2904,0.0518,0.3123,0.1941,0.9824
4446,0,1.0367,0.3953,0,s1,0.2928,0.0519,0.3286,0.2666,1.0367
4447,0,0.4647,0.294,0,s1,0.2099,0.047,0.3362,0.4647,0.412
4448,0,1.0218,0.409,0,s1,0.2911,0.0519,0.3359,0.3445,1.0218
4449,0,0.9835,0.3574,0,s1,0.29,0.0518,0.3062,0.1553,0.9835
4450,0,0.9563,0.3565,0,s1,0.2898,0.0518,0.2973,0.1873,0.9563
4451,0,0.9471,0.3126,0,s1,0.2628,0.0515,0.2194,0.0822,0.9471
4452,0,1.0265,0.387,0,s1,0.2927,0.0519,0.3224,0.2417,1.0265
4453,0,0.527,0.2278,0,s1,0.2224,0.0421,0.0648,0.527,0.2826
4454,0,0.621,0.3149,0,s1,0.0101,0.0333,0.3237,0.5864,0.621
4455,0,0.7931,0.3728,0,s1,0.0694,0.0327,0.3139,0.655,0.7931
4456,0,0.5401,0.2297,0,s1,0.0501,0.0433,0.3322,0.5401,0.183
4457,0,0.5585,0.1598,0,s1,0.1138,0.049,0.0769,0.5585,0.0008
4458,0,2.5335,0.5456,0,s1,0.0227,0.0487,2.5335,0.0188,0.1041
4459,0,0.6915,0.4585,0,s1,0.6398,0.0428,0.3546,0.6915,0.5639
4460,0,0.6139,0.2999,0,s1,0.2698,0.0514,0.2421,0.6139,0.3224
4461,0,0.5405,0.2852,0,s1,0.2682,0.0513,0.1285,0.5405,0.4377
4462,0,0.5394,0.2865,0,s1,0.2683,0.0513,0.1301,0.5394,0.4432
4463,0,0.512,0.2717,0,s1,0.2702,0.0514,0.0802,0.512,0.4446
4464,0,0.5454,0.2864,0,s1,0.2703,0.0513,0.1239,0.5454,0.4411
4465,0,0.5539,0.2866,0,s1,0.2695,0.0513,0.131,0.5539,0.4272
4466,0,0.5445,0.2949,0,s1,0.2677,0.0514,0.1403,0.5445,0.4705
4467,0,0.5214,0.2947,0,s1,0.271,0.0514,0.1256,0.5214,0.5042
4468,0,0.1772,0.1195,0,s1,0.0977,0.0494,0.1275,0.1459,0.1772
4469,0,0.6816,0.2336,0,s1,0.0553,0.0491,0.3451,0.6816,0.037
4470,0,0.491,0.2562,0,s1,0.2023,0.0509,0.2076,0.491,0.3294
4471,0,0.5935,0.3224,0,s1,0.1704,0.0511,0.3297,0.5935,0.4674
4472,0,0.5578,0.2652,0,s1,0.1686,0.0469,0.3682,0.5578,0.1843
4473,0,0.5932,0.3043,0,s1,0.2235,0.0514,0.3073,0.3462,0.5932
4474,0,0.7027,0.2276,0,s1,0.2755,0.0517,0.0301,0.0778,0.7027
4475,0,0.5956,0.2489,0,s1,0.2637,0.1265,0.061,0.1976,0.5956
4476,0,0.6998,0.3445,0,s1,0.2504,0.0508,0.2613,0.4604,0.6998
4477,0,0.7814,0.2737,0,s1,0.1241,0.0513,0.2341,0.1778,0.7814
4478,0,0.5898,0.2987,0,s1,0.1376,0.029,0.3472,0.5898,0.3898
4479,0,0.5797,0.2852,0,s1,0.1106,0.0135,0.3321,0.5797,0.3901
4480,0,0.6567,0.258,0,s1,0.2299,0.0494,0.3085,0.6567,0.0453
4481,0,0.7029,0.2999,0,s1,0.0784,0.0408,0.3737,0.7029,0.3036
4482,0,0.6791,0.3087,0,s1,0.2713,0.0515,0.3387,0.6791,0.2028
4483,0,0.6011,0.3168,0,s1,0.2663,0.0514,0.2282,0.6011,0.4369
4484,0,0.5839,0.324,0,s1,0.2643,0.0514,0.2338,0.5839,0.4868
4485,0,0.3322,0.2068,0,s1,0.2076,0.05,0.2236,0.2204,0.3322
4486,0,0.6737,0.2709,0,s1,0.1418,0.0491,0.3396,0.6737,0.1501
4487,0,0.51,0.2453,0,s1,0.2525,0.0509,0.1188,0.2944,0.51
4488,0,0.1883,0.1126,0,s1,0.1398,0.0495,0.1883,0.0897,0.0957
4489,0,0.6159,0.2667,0,s1,0.2397,0.0501,0.2742,0.6159,0.1537
4490,0,0.5614,0.2272,0,s1,0.1802,0.0471,0.2293,0.5614,0.1178
4491,0,0.5059,0.186,0,s1,0.0504,0.0484,0.2686,0.5059,0.0567
4492,0,0.3314,0.227,0,s1,0.2281,0.0497,0.2323,0.3314,0.2934
4493,0,0.5654,0.2842,0,s1,0.2736,0.0516,0.4395,0.091,0.5654
4494,1,0.8004,0.3982,0,s1,0.2652,0.0516,0.2468,0.6271,0.8004
4495,0,0.7578,0.2576,0,s1,0.2093,0.0516,0.1932,0.0762,0.7578
4496,0,0.5758,0.2199,0,s1,0.1866,0.0511,0.2293,0.0568,0.5758
4497,0,0.8583,0.4648,0,s1,0.1774,0.0504,0.8583,0.6517,0.5861
4498,0,0.4354,0.2485,0,s1,0.2428,0.0512,0.1443,0.3689,0.4354
4499,0,2.675,0.6542,0,s1,0.0717,0.0472,2.675,0.3517,0.1254
4500,0,0.5434,0.1814,0,s1,0.1006,0.0403,0.2021,0.5434,0.0208
4501,0,0.5467,0.2874,0,s1,0.2507,0.0502,0.2468,0.5467,0.3427
4502,0,0.6238,0.295,0,s1,0.2187,0.0505,0.2766,0.6238,0.3053
4503,0,4.5825,1.2372,1,s1,0.1756,0.0479,4.5825,1.2561,0.1239
4504,0,1.0972,0.4041,0,s1,0.1826,0.051,1.0972,0.0837,0.6062
4505,0,0.4025,0.2113,0,s1,0.1348,0.0506,0.0964,0.4025,0.3723
4506,0,0.7671,0.3764,0,s1,0.2657,0.0512,0.1267,0.7671,0.6714
4507,0,0.3557,0.1447,0,s1,0.2094,0.0504,0.0913,0.0166,0.3557
4508,0,3.9026,1.1116,1,s1,0.2887,0.0519,0.3141,3.9026,1.0009
4509,0,1.7751,0.672,0,s1,0.2854,0.0519,0.2662,1.7751,0.9813
4510,0,0.9003,0.3577,0,s1,0.2238,0.0517,0.1436,0.4691,0.9003
4511,0,0.584,0.3049,0,s1,0.0859,0.0048,0.3166,0.5334,0.584
4512,0,9.6054,2.1307,1,s1,0.016,0.0445,9.6054,0.3566,0.631
4513,0,0.8286,0.3492,0,s1,0.1142,0.0489,0.4334,0.8286,0.3209
4514,0,5.2001,1.1638,1,s1,0.2242,0.0484,5.2001,0.3434,0.0027
4515,0,0.5492,0.2857,0,s1,0.1508,0.0513,0.199,0.5492,0.4782
4516,0,0.6185,0.2786,0,s1,0.3017,0.0496,0.2702,0.6185,0.1531
4517,0,0.5339,0.279,0,s1,0.271,0.0513,0.1043,0.5339,0.4347
4518,0,0.5355,0.282,0,s1,0.2712,0.0513,0.1074,0.5355,0.4445
4519,0,0.539,0.2666,0,s1,0.2462,0.0511,0.1137,0.539,0.3828
4520,0,0.5388,0.2861,0,s1,0.2712,0.0514,0.115,0.5388,0.4542
4521,0,0.5333,0.2895,0,s1,0.2707,0.0514,0.1183,0.5333,0.4737
4522,0,0.5288,0.2769,0,s1,0.271,0.0513,0.0943,0.5288,0.4391
4523,0,0.5663,0.2849,0,s1,0.2571,0.0513,0.1507,0.5663,0.3991
4524,0,0.1905,0.1151,0,s1,0.1365,0.0465,0.1905,0.1839,0.018
4525,0,0.5371,0.2636,0,s1,0.1018,0.0511,0.2728,0.5371,0.3553
4526,0,0.5626,0.3313,0,s1,0.2352,0.0515,0.3005,0.5066,0.5626
4527,0,0.6289,0.367,0,s1,0.2659,0.0512,0.3032,0.6289,0.5858
4528,0,0.5077,0.2178,0,s1,0.1863,0.036,0.0854,0.2738,0.5077
4529,0,0.6423,0.3553,0,s1,0.177,0.0115,0.3354,0.6104,0.6423
4530,0,0.6167,0.2454,0,s1,0.1541,0.0481,0.3213,0.6167,0.087
4531,0,0.967,0.3876,0,s1,0.1295,0.0353,0.3164,0.49,0.967
4532,0,0.6506,0.2714,0,s1,0.2174,0.0498,0.2824,0.6506,0.157
4533,0,0.682,0.2754,0,s1,0.0551,0.041,0.3455,0.682,0.2534
4534,0,0.6329,0.2507,0,s1,0.1936,0.0456,0.2809,0.6329,0.1003
4535,0,2.0644,0.8077,0,s1,2.0644,0.0405,0.3532,0.6901,0.8901
4536,0,0.5816,0.3052,0,s1,0.2585,0.0513,0.2539,0.5816,0.3806
4537,0,0.6298,0.288,0,s1,0.1558,0.0481,0.2836,0.6298,0.3225
4538,0,0.5406,0.2446,0,s1,0.2218,0.0505,0.2315,0.5406,0.1787
4539,0,0.3849,0.1523,0,s1,0.1343,0.0454,0.1045,0.3849,0.0923
4540,0,1.3611,0.5743,0,s1,0.1981,0.0439,1.3611,0.9923,0.2763
4541,0,0.6168,0.2722,0,s1,0.1762,0.0271,0.3426,0.6168,0.1984
4542,0,0.6901,0.2903,0,s1,0.1761,0.0447,0.3662,0.6901,0.1744
4543,0,0.6927,0.3145,0,s1,0.1776,0.0488,0.3612,0.6927,0.2923
4544,0,0.5403,0.236,0,s1,0.2536,0.0466,0.0414,0.5403,0.2981
4545,0,0.4241,0.1762,0,s1,0.1324,0.0404,0.2571,0.4241,0.0271
4546,0,0.6857,0.2604,0,s1,0.1746,0.0479,0.3655,0.6857,0.0285
4547,0,0.9267,0.3778,0,s1,0.2811,0.0518,0.3272,0.3024,0.9267
4548,0,1.0684,0.4463,0,s1,0.2538,0.0512,0.0845,1.0684,0.7738
4549,0,0.6227,0.2487,0,s1,0.2172,0.0512,0.1686,0.1836,0.6227
4550,0,0.5801,0.1796,0,s1,0.0482,0.0475,0.1067,0.5801,0.1155
4551,0,0.2861,0.1639,0,s1,0.2861,0.0089,0.0218,0.2501,0.2524
4552,0,0.9492,0.3509,0,s1,0.0213,0.009,0.271,0.5042,0.9492
4553,0,0.6489,0.2712,0,s1,0.1713,0.0486,0.3058,0.6489,0.1816
4554,0,0.5575,0.1975,0,s1,0.1171,0.0372,0.1362,0.5575,0.1394
4555,0,0.931,0.4179,0,s1,0.1968,0.0372,0.3548,0.5696,0.931
4556,0,0.6855,0.2928,0,s1,0.2369,0.0492,0.3466,0.6855,0.1458
4557,0,0.6134,0.2833,0,s1,0.2207,0.0503,0.225,0.6134,0.3069
4558,0,0.447,0.2325,0,s1,0.1726,0.0488,0.2044,0.447,0.2897
4559,0,0.6835,0.2857,0,s1,0.093,0.0392,0.3494,0.6835,0.2634
4560,0,0.4745,0.2748,0,s1,0.2521,0.0511,0.2034,0.4745,0.393
4561,0,0.9459,0.3996,0,s1,0.1225,0.0412,0.3172,0.5714,0.9459
4562,0,0.6907,0.2633,0,s1,0.2004,0.0454,0.3541,0.6907,0.0257
4563,0,0.6309,0.3256,0,s1,0.258,0.051,0.3114,0.6309,0.3766
4564,0,0.5648,0.2841,0,s1,0.2433,0.0505,0.2618,0.5648,0.3002
4565,0,0.4413,0.2113,0,s1,0.0703,0.0465,0.263,0.4413,0.2352
4566,0,0.5064,0.2736,0,s1,0.2653,0.0513,0.2705,0.5064,0.2746
4567,0,0.4054,0.2089,0,s1,0.0707,0.0508,0.2091,0.4054,0.3086
4568,0,0.4056,0.2387,0,s1,0.4056,0.0502,0.1701,0.375,0.1927
4569,0,0.6742,0.2489,0,s1,0.1755,0.0492,0.3061,0.6742,0.0394
4570,0,0.5558,0.2539,0,s1,0.2559,0.0512,0.1137,0.5558,0.2931
4571,0,1.6802,0.4814,0,s1,0.2196,0.0505,0.0585,1.6802,0.3982
4572,0,0.5747,0.2348,0,s1,0.1214,0.0489,0.237,0.5747,0.1922
4573,0,0.378,0.1956,0,s1,0.2506,0.0515,0.1096,0.1884,0.378
4574,0,0.2666,0.1502,0,s1,0.1308,0.0505,0.0551,0.248,0.2666
4575,0,0.9041,0.3164,0,s1,0.2232,0.0513,0.1482,0.2551,0.9041
4576,0,0.6268,0.3279,0,s1,0.2671,0.0514,0.095,0.6268,0.5991
4577,0,0.587,0.2944,0,s1,0.1801,0.0492,0.2516,0.587,0.4039
4578,0,0.7323,0.3368,0,s1,0.1099,0.0005,0.3004,0.5409,0.7323
4579,0,1.2239,0.3677,0,s1,0.009,0.0267,0.2888,0.2903,1.2239
4580,0,0.3464,0.1957,0,s1,0.1888,0.0444,0.2979,0.3464,0.1008
4581,0,0.9013,0.3564,0,s1,0.2824,0.0518,0.3084,0.2379,0.9013
4582,0,0.471,0.1635,0,s1,0.1015,0.0506,0.1052,0.0891,0.471
4583,0,0.5891,0.1768,0,s1,0.0771,0.0481,0.0586,0.5891,0.1112
4584,0,1.2719,0.3803,0,s1,0.0938,0.0513,1.2719,0.4041,0.0802
4585,0,0.56,0.2766,0,s1,0.1345,0.0236,0.315,0.3497,0.56
4586,0,0.976,0.3413,0,s1,0.1398,0.0387,0.1527,0.3992,0.976
4587,0,0.6564,0.3034,0,s1,0.2302,0.0513,0.2851,0.6564,0.2939
4588,0,1.9462,0.6729,0,s1,0.2286,0.0483,0.8208,1.9462,0.3206
4589,0,0.2077,0.09,0,s1,0.2077,0.0481,0.0624,0.0906,0.0413
4590,0,0.6015,0.2754,0,s1,0.0159,0.027,0.6015,0.458,0.2746
4591,0,0.5218,0.156,0,s1,0.2015,0.0402,0.0077,0.5218,0.0087
4592,0,0.7928,0.3746,0,s1,0.2458,0.0503,0.042,0.7423,0.7928
4593,0,0.959,0.3299,0,s1,0.2743,0.0518,0.2272,0.137,0.959
4594,0,0.7149,0.2364,0,s1,0.0983,0.051,0.2391,0.0789,0.7149
4595,0,4.6783,1.0404,1,s1,0.1065,0.0481,4.6783,0.3075,0.0615
4596,0,1.936,0.6174,0,s1,0.0065,0.0903,0.3618,0.6923,1.936
4597,0,1.2967,0.4919,0,s1,0.1262,0.0232,0.3378,0.6758,1.2967
4598,0,0.6729,0.2527,0,s1,0.1948,0.0397,0.3311,0.6729,0.0249
4599,0,1.2068,0.4072,0,s1,1.2068,0.0359,0.0108,0.3702,0.4122
4600,0,0.5449,0.2656,0,s1,0.1067,0.034,0.3162,0.5449,0.3263
4601,0,0.5213,0.3036,0,s1,0.173,0.0485,0.3088,0.5213,0.4662
4602,0,0.2567,0.1744,0,s1,0.2396,0.0387,0.2567,0.1255,0.2117
4603,0,0.5257,0.159,0,s1,0.0093,0.0336,0.2254,0.5257,0.0008
4604,0,0.3293,0.1866,0,s1,0.1722,0.0176,0.0922,0.3217,0.3293
4605,0,0.423,0.1993,0,s1,0.1763,0.0486,0.2883,0.423,0.0605
4606,0,0.4945,0.2039,0,s1,0.1768,0.0479,0.2178,0.4945,0.0825
4607,0,0.4666,0.2305,0,s1,0.1353,0.05,0.1916,0.4666,0.309
4608,0,0.6361,0.2407,0,s1,0.0993,0.0482,0.3036,0.6361,0.1164
4609,0,0.3055,0.1933,0,s1,0.2444,0.0486,0.145,0.3055,0.223
4610,0,1.1922,0.6001,0,s1,0.1012,0.0504,1.1922,1.1749,0.4817
4611,0,0.3026,0.198,0,s1,0.2311,0.0478,0.1742,0.2341,0.3026
4612,0,4.3692,0.9726,1,s1,0.1826,0.0258,4.3692,0.2824,0.0029
4613,0,0.3665,0.1796,0,s1,0.1564,0.043,0.1185,0.2134,0.3665
4614,0,0.5769,0.2693,0,s1,0.0356,0.0276,0.3085,0.5769,0.3979
4615,0,0.5631,0.2739,0,s1,0.2369,0.0488,0.1784,0.3422,0.5631
4616,0,0.6999,0.3029,0,s1,0.2392,0.049,0.3717,0.6999,0.1546
4617,0,1.9214,0.6129,0,s1,0.0517,0.0143,0.3739,0.7031,1.9214
4618,0,0.7013,0.2608,0,s1,0.187,0.0388,0.3704,0.7013,0.0064
4619,0,0.5475,0.2413,0,s1,0.2218,0.0484,0.3022,0.5475,0.0867
4620,0,0.6956,0.3738,0,s1,0.1284,0.0182,0.3597,0.6956,0.6672
4621,0,0.2208,0.103,0,s1,0.2208,0.0496,0.0746,0.0107,0.1591
4622,0,0.5585,0.3147,0,s1,0.2076,0.0414,0.3271,0.5585,0.4387
4623,0,0.5432,0.2314,0,s1,0.1243,0.0477,0.3125,0.5432,0.1292
4624,0,0.6853,0.3208,0,s1,0.077,0.0418,0.3388,0.6853,0.4612
4625,0,0.6941,0.2606,0,s1,0.1868,0.0496,0.3562,0.6941,0.0162
4626,0,0.2592,0.1979,0,s1,0.2524,0.0503,0.1943,0.2592,0.2332
4627,0,0.6971,0.3069,0,s1,0.0504,0.0461,0.3625,0.6971,0.3785
4628,0,2.3585,0.7064,0,s1,0.2207,0.0499,0.661,2.3585,0.2419
4629,0,1.0296,0.2747,0,s1,0.1194,0.0425,0.0766,1.0296,0.1055
4630,0,4.0915,1.2777,1,s1,0.2776,0.0515,1.0966,4.0915,0.8713
4631,0,2.8452,0.948,0,s1,0.2691,0.0518,0.6254,2.8452,0.9487
4632,0,3.9151,1.2097,1,s1,0.2128,0.0508,3.9151,1.503,0.3667
4633,0,0.8333,0.3995,0,s1,0.2672,0.0513,0.3591,0.4865,0.8333
4634,0,0.4454,0.2541,0,s1,0.0493,0.0408,0.3169,0.418,0.4454
4635,0,1.2912,0.4464,0,s1,0.0819,0.0006,0.3066,0.5517,1.2912
4636,0,0.7042,0.3128,0,s1,0.1795,0.0423,0.3837,0.2544,0.7042
4637,0,0.6567,0.2814,0,s1,0.1639,0.048,0.3218,0.6567,0.2168
4638,0,0.6548,0.2751,0,s1,0.1681,0.0506,0.3386,0.6548,0.1632
4639,0,0.6903,0.2652,0,s1,0.0987,0.0469,0.3512,0.6903,0.1388
4640,0,0.7005,0.3319,0,s1,0.2723,0.0515,0.3698,0.7005,0.2652
4641,0,0.6228,0.3395,0,s1,0.2638,0.0514,0.2581,0.6228,0.5012
4642,0,0.5985,0.3244,0,s1,0.2602,0.0514,0.2244,0.5985,0.4877
4643,0,0.6651,0.2556,0,s1,0.1773,0.0495,0.313,0.6651,0.0732
4644,0,0.6046,0.3178,0,s1,0.2635,0.0514,0.226,0.6046,0.4436
4645,0,0.6263,0.284,0,s1,0.1768,0.05,0.2848,0.6263,0.2819
4646,0,0.6614,0.2991,0,s1,0.1778,0.0495,0.3366,0.6614,0.2702
4647,0,0.5017,0.3015,0,s1,0.1915,0.0505,0.2963,0.5017,0.4675
4648,0,0.9774,0.3893,0,s1,0.2566,0.0516,0.9774,0.1571,0.5039
4649,0,0.5938,0.3571,0,s1,0.2729,0.0516,0.2928,0.5744,0.5938
4650,0,0.6797,0.261,0,s1,0.2707,0.0517,0.1016,0.2015,0.6797
4651,0,2.4354,0.8244,0,s1,0.2867,0.0519,0.3821,2.4354,0.966
4652,0,0.6842,0.2814,0,s1,0.2602,0.0509,0.0375,0.3743,0.6842
4653,0,0.2931,0.1259,0,s1,0.0671,0.0479,0.1805,0.2931,0.0408
4654,0,2.6348,0.8412,0,s1,0.0809,0.051,2.6348,0.838,0.6014
4655,0,0.706,0.3262,0,s1,0.2585,0.0512,0.2628,0.3525,0.706
4656,0,1.045,0.4504,0,s1,0.2261,0.0511,0.1327,1.045,0.7969
4657,0,0.9882,0.4407,0,s1,0.289,0.0519,0.1042,0.7703,0.9882
4658,0,0.7836,0.2706,0,s1,0.2636,0.0512,0.2314,0.0231,0.7836
4659,0,0.3708,0.2084,0,s1,0.0344,0.0503,0.244,0.3708,0.3424
4660,0,0.5965,0.2271,0,s1,0.1523,0.0502,0.1643,0.1722,0.5965
4661,0,0.8169,0.3609,0,s1,0.2262,0.0518,0.3743,0.3351,0.8169
4662,0,0.417,0.1892,0,s1,0.0285,0.0432,0.2916,0.417,0.1659
4663,0,0.5578,0.2127,0,s1,0.1698,0.0279,0.2515,0.0565,0.5578
4664,0,2.3485,0.6836,0,s1,0.2586,0.0511,0.01,2.3485,0.7499
4665,0,0.3824,0.1655,0,s1,0.1655,0.0161,0.1793,0.3824,0.084
4666,0,0.9332,0.5373,0,s1,0.1821,0.67,0.3415,0.5595,0.9332
4667,0,0.6613,0.2959,0,s1,0.1673,0.0403,0.3215,0.6613,0.2889
4668,0,0.6557,0.2603,0,s1,0.1936,0.0459,0.293,0.6557,0.1134
4669,0,0.5811,0.329,0,s1,0.1533,0.0237,0.3305,0.5811,0.5564
4670,0,0.5187,0.2563,0,s1,0.1861,0.0491,0.2542,0.5187,0.2735
4671,0,0.6457,0.2935,0,s1,0.1118,0.0059,0.275,0.6457,0.4293
4672,0,0.4493,0.2255,0,s1,0.2398,0.0465,0.2127,0.4493,0.1791
4673,0,0.4843,0.2264,0,s1,0.2075,0.0478,0.2424,0.4843,0.1498
4674,0,0.2372,0.1762,0,s1,0.2372,0.0467,0.1529,0.2265,0.2175
4675,0,0.3542,0.1606,0,s1,0.2095,0.0497,0.0868,0.1027,0.3542
4676,0,0.613,0.3007,0,s1,0.2265,0.0487,0.052,0.5633,0.613
4677,0,1.4984,0.6706,0,s1,0.233,0.0516,0.7246,1.4984,0.8452
4678,0,0.2103,0.1104,0,s1,0.2103,0.0489,0.0607,0.1036,0.1284
4679,0,0.7567,0.2366,0,s1,0.1878,0.0507,0.0673,0.1203,0.7567
4680,0,7.7378,1.7209,1,s1,0.0949,0.0462,7.7378,0.1741,0.5517
4681,0,0.9981,0.3528,0,s1,0.0173,0.0271,0.2696,0.452,0.9981
4682,0,0.7305,0.3331,0,s1,0.0365,0.0356,0.3107,0.552,0.7305
4683,0,0.6166,0.2849,0,s1,0.2541,0.051,0.2334,0.6166,0.2693
4684,0,0.5366,0.2758,0,s1,0.2648,0.0514,0.1193,0.5366,0.407
4685,0,0.5697,0.2588,0,s1,0.1923,0.0481,0.3129,0.5697,0.1708
4686,0,0.6876,0.3027,0,s1,0.0436,0.0404,0.3563,0.6876,0.3856
4687,0,0.6121,0.3149,0,s1,0.2715,0.0515,0.2426,0.6121,0.397
