window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_auth_flow_count,z_syn_flag_sum
18303,1,0.8853,0.4706,0,s2,0.8853,0.0558
18306,1,0.8853,0.4706,0,s2,0.8853,0.0558
18307,1,0.8853,0.4706,0,s2,0.8853,0.0558
18316,0,0.8853,0.4706,0,s2,0.8853,0.0558
18317,0,1.3108,0.6833,0,s2,1.3108,0.0558
18319,0,0.2128,0.1343,0,s2,0.2128,0.0558
18320,0,0.2128,0.1343,0,s2,0.2128,0.0558
18325,0,0.8853,0.4706,0,s2,0.8853,0.0558
18326,0,0.8853,0.4706,0,s2,0.8853,0.0558
18339,0,0.2128,0.1343,0,s2,0.2128,0.0558
18340,0,0.8853,0.4706,0,s2,0.8853,0.0558
18355,0,0.7618,0.4088,0,s2,0.7618,0.0558
18356,0,1.3108,0.6833,0,s2,1.3108,0.0558
18359,0,0.7618,0.4088,0,s2,0.7618,0.0558
18375,0,0.3362,0.196,0,s2,0.3362,0.0558
18381,0,0.3362,0.196,0,s2,0.3362,0.0558
18385,0,0.3362,0.196,0,s2,0.3362,0.0558
18386,0,1.3108,0.6833,0,s2,1.3108,0.0558
18387,0,0.3362,0.196,0,s2,0.3362,0.0558
18391,0,0.8853,0.4706,0,s2,0.8853,0.0558
18392,0,0.8853,0.4706,0,s2,0.8853,0.0558
18397,0,0.3362,0.196,0,s2,0.3362,0.0558
18398,0,0.2128,0.1343,0,s2,0.2128,0.0558
18410,0,0.8853,0.4706,0,s2,0.8853,0.0558
18411,0,0.8853,0.4706,0,s2,0.8853,0.0558
18412,0,0.2128,0.1343,0,s2,0.2128,0.0558
18413,0,0.8853,0.4706,0,s2,0.8853,0.0558
18415,0,1.8599,0.9578,0,s2,1.8599,0.0558
18416,0,0.7618,0.4088,0,s2,0.7618,0.0558
18426,0,0.8853,0.4706,0,s2,0.8853,0.0558
18427,0,0.2128,0.1343,0,s2,0.2128,0.0558
18430,0,0.3362,0.196,0,s2,0.3362,0.0558
18435,0,0.2128,0.1343,0,s2,0.2128,0.0558
18436,0,0.2128,0.1343,0,s2,0.2128,0.0558
18441,0,0.7618,0.4088,0,s2,0.7618,0.0558
18453,0,0.2128,0.1343,0,s2,0.2128,0.0558
18454,0,0.7618,0.4088,0,s2,0.7618,0.0558
18455,0,0.8853,0.4706,0,s2,0.8853,0.0558
18469,0,0.8853,0.4706,0,s2,0.8853,0.0558
18481,0,0.8853,0.4706,0,s2,0.8853,0.0558
18482,0,0.8853,0.4706,0,s2,0.8853,0.0558
18486,0,0.8853,0.4706,0,s2,0.8853,0.0558
18488,0,0.2128,0.1343,0,s2,0.2128,0.0558
18489,0,0.8853,0.4706,0,s2,0.8853,0.0558
18493,0,0.3362,0.196,0,s2,0.3362,0.0558
18515,0,0.8853,0.4706,0,s2,0.8853,0.0558
18516,0,0.8853,0.4706,0,s2,0.8853,0.0558
18525,1,0.2128,0.1343,0,s2,0.2128,0.0558
18529,1,0.8853,0.4706,0,s2,0.8853,0.0558
18537,1,0.3362,0.196,0,s2,0.3362,0.0558
18540,1,0.2128,0.1343,0,s2,0.2128,0.0558
18555,1,0.8853,0.4706,0,s2,0.8853,0.0558
18559,1,0.7618,0.4088,0,s2,0.7618,0.0558
18566,1,0.8853,0.4706,0,s2,0.8853,0.0558
18573,1,0.2128,0.1343,0,s2,0.2128,0.0558
18583,1,0.3362,0.196,0,s2,0.3362,0.0558
18592,1,0.7618,0.4088,0,s2,0.7618,0.0558
18612,1,0.3362,0.196,0,s2,0.3362,0.0558
18634,1,0.8853,0.4706,0,s2,0.8853,0.0558
18639,1,0.2128,0.1343,0,s2,0.2128,0.0558
18641,1,0.3362,0.196,0,s2,0.3362,0.0558
18643,0,0.3362,0.196,0,s2,0.3362,0.0558
18650,1,0.8853,0.4706,0,s2,0.8853,0.0558
18654,1,0.2128,0.1343,0,s2,0.2128,0.0558
18664,1,0.3362,0.196,0,s2,0.3362,0.0558
18666,1,0.8853,0.4706,0,s2,0.8853,0.0558
18683,1,0.2128,0.1343,0,s2,0.2128,0.0558
18686,1,0.3362,0.196,0,s2,0.3362,0.0558
18705,1,0.8853,0.4706,0,s2,0.8853,0.0558
18706,1,0.2128,0.1343,0,s2,0.2128,0.0558
18707,1,0.3362,0.196,0,s2,0.3362,0.0558
18708,0,0.2128,0.1343,0,s2,0.2128,0.0558
18711,1,0.2128,0.1343,0,s2,0.2128,0.0558
18720,1,0.8853,0.4706,0,s2,0.8853,0.0558
18728,1,0.7618,0.4088,0,s2,0.7618,0.0558
18729,0,0.7618,0.4088,0,s2,0.7618,0.0558
18730,0,0.8853,0.4706,0,s2,0.8853,0.0558
18755,1,0.8853,0.4706,0,s2,0.8853,0.0558
18758,1,0.2128,0.1343,0,s2,0.2128,0.0558
18761,1,0.3362,0.196,0,s2,0.3362,0.0558
18766,0,0.7618,0.4088,0,s2,0.7618,0.0558
18776,1,0.8853,0.4706,0,s2,0.8853,0.0558
18780,1,0.2128,0.1343,0,s2,0.2128,0.0558
18788,1,0.2128,0.1343,0,s2,0.2128,0.0558
18804,0,0.8853,0.4706,0,s2,0.8853,0.0558
18805,0,0.3362,0.196,0,s2,0.3362,0.0558
18808,0,0.8853,0.4706,0,s2,0.8853,0.0558
18815,0,0.8853,0.4706,0,s2,0.8853,0.0558
18816,0,0.3362,0.196,0,s2,0.3362,0.0558
18817,0,0.8853,0.4706,0,s2,0.8853,0.0558
18819,0,0.8853,0.4706,0,s2,0.8853,0.0558
18820,0,0.2128,0.1343,0,s2,0.2128,0.0558
18824,0,0.2128,0.1343,0,s2,0.2128,0.0558
18825,0,0.8853,0.4706,0,s2,0.8853,0.0558
18830,0,0.2128,0.1343,0,s2,0.2128,0.0558
18834,0,0.3362,0.196,0,s2,0.3362,0.0558
18838,0,0.8853,0.4706,0,s2,0.8853,0.0558
18839,0,0.8853,0.4706,0,s2,0.8853,0.0558
18877,0,0.2128,0.1343,0,s2,0.2128,0.0558
18878,0,0.3362,0.196,0,s2,0.3362,0.0558
18880,0,0.3362,0.196,0,s2,0.3362,0.0558
18889,0,0.8853,0.4706,0,s2,0.8853,0.0558
18890,0,0.3362,0.196,0,s2,0.3362,0.0558
18893,0,0.8853,0.4706,0,s2,0.8853,0.0558
18894,0,0.8853,0.4706,0,s2,0.8853,0.0558
18918,0,0.3362,0.196,0,s2,0.3362,0.0558
18920,0,0.7618,0.4088,0,s2,0.7618,0.0558
18923,0,1.3108,0.6833,0,s2,1.3108,0.0558
18934,0,0.2128,0.1343,0,s2,0.2128,0.0558
18935,0,0.8853,0.4706,0,s2,0.8853,0.0558
18936,0,0.7618,0.4088,0,s2,0.7618,0.0558
18950,0,0.8853,0.4706,0,s2,0.8853,0.0558
18951,0,0.2128,0.1343,0,s2,0.2128,0.0558
18952,0,0.2128,0.1343,0,s2,0.2128,0.0558
18962,0,0.2128,0.1343,0,s2,0.2128,0.0558
18963,0,0.8853,0.4706,0,s2,0.8853,0.0558
18966,0,0.8853,0.4706,0,s2,0.8853,0.0558
18967,0,0.8853,0.4706,0,s2,0.8853,0.0558
18978,0,1.8599,0.9578,0,s2,1.8599,0.0558
18981,0,0.2128,0.1343,0,s2,0.2128,0.0558
18982,0,0.8853,0.4706,0,s2,0.8853,0.0558
18992,0,0.2128,0.1343,0,s2,0.2128,0.0558
18993,0,0.8853,0.4706,0,s2,0.8853,0.0558
18994,0,1.3108,0.6833,0,s2,1.3108,0.0558
19001,0,0.3362,0.196,0,s2,0.3362,0.0558
19003,0,0.3362,0.196,0,s2,0.3362,0.0558
19012,0,0.3362,0.196,0,s2,0.3362,0.0558
19013,0,0.7618,0.4088,0,s2,0.7618,0.0558
19014,0,0.3362,0.196,0,s2,0.3362,0.0558
19029,0,0.3362,0.196,0,s2,0.3362,0.0558
19038,1,0.2128,0.1343,0,s2,0.2128,0.0558
19054,1,0.8853,0.4706,0,s2,0.8853,0.0558
19057,1,0.3362,0.196,0,s2,0.3362,0.0558
19064,0,0.3362,0.196,0,s2,0.3362,0.0558
19071,1,0.8853,0.4706,0,s2,0.8853,0.0558
19072,1,0.2128,0.1343,0,s2,0.2128,0.0558
19086,1,0.3362,0.196,0,s2,0.3362,0.0558
19097,1,0.8853,0.4706,0,s2,0.8853,0.0558
19101,1,0.2128,0.1343,0,s2,0.2128,0.0558
19112,1,0.3362,0.196,0,s2,0.3362,0.0558
19133,1,0.8853,0.4706,0,s2,0.8853,0.0558
19135,1,0.2128,0.1343,0,s2,0.2128,0.0558
19140,1,0.3362,0.196,0,s2,0.3362,0.0558
19165,1,0.2128,0.1343,0,s2,0.2128,0.0558
19168,1,0.8853,0.4706,0,s2,0.8853,0.0558
19172,1,0.3362,0.196,0,s2,0.3362,0.0558
19179,1,0.2128,0.1343,0,s2,0.2128,0.0558
19191,1,0.8853,0.4706,0,s2,0.8853,0.0558
19195,1,0.7618,0.4088,0,s2,0.7618,0.0558
19196,0,0.3362,0.196,0,s2,0.3362,0.0558
19207,1,0.2128,0.1343,0,s2,0.2128,0.0558
19211,1,0.8853,0.4706,0,s2,0.8853,0.0558
19216,1,0.2128,0.1343,0,s2,0.2128,0.0558
19217,0,0.3362,0.196,0,s2,0.3362,0.0558
19218,0,0.8853,0.4706,0,s2,0.8853,0.0558
19247,1,0.2128,0.1343,0,s2,0.2128,0.0558
19249,1,0.3362,0.196,0,s2,0.3362,0.0558
19256,1,0.8853,0.4706,0,s2,0.8853,0.0558
19257,1,0.3362,0.196,0,s2,0.3362,0.0558
19263,1,0.8853,0.4706,0,s2,0.8853,0.0558
19273,1,0.7618,0.4088,0,s2,0.7618,0.0558
19276,0,0.3362,0.196,0,s2,0.3362,0.0558
19279,0,0.2128,0.1343,0,s2,0.2128,0.0558
19280,0,1.3108,0.6833,0,s2,1.3108,0.0558
19313,0,2.9579,1.5068,0,s2,2.9579,0.0558
19314,0,0.7618,0.4088,0,s2,0.7618,0.0558
19334,0,0.3362,0.196,0,s2,0.3362,0.0558
19355,0,0.3362,0.196,0,s2,0.3362,0.0558
19357,0,0.8853,0.4706,0,s2,0.8853,0.0558
19358,0,0.2128,0.1343,0,s2,0.2128,0.0558
19359,0,0.3362,0.196,0,s2,0.3362,0.0558
19368,0,0.8853,0.4706,0,s2,0.8853,0.0558
19371,0,0.3362,0.196,0,s2,0.3362,0.0558
19372,0,0.8853,0.4706,0,s2,0.8853,0.0558
19380,0,0.8853,0.4706,0,s2,0.8853,0.0558
19381,0,0.8853,0.4706,0,s2,0.8853,0.0558
19383,0,0.8853,0.4706,0,s2,0.8853,0.0558
19385,0,0.3362,0.196,0,s2,0.3362,0.0558
19387,0,0.8853,0.4706,0,s2,0.8853,0.0558
19391,0,0.8853,0.4706,0,s2,0.8853,0.0558
19392,0,0.3362,0.196,0,s2,0.3362,0.0558
19394,0,0.8853,0.4706,0,s2,0.8853,0.0558
19401,0,0.8853,0.4706,0,s2,0.8853,0.0558
19402,0,0.3362,0.196,0,s2,0.3362,0.0558
19405,0,0.8853,0.4706,0,s2,0.8853,0.0558
19420,0,0.3362,0.196,0,s2,0.3362,0.0558
